"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0030202","GO:0030202","heparin metabolic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000151617",1,2784
"GO:0031620","GO:0031620","regulation of fever generation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000141655",1,2785
"GO:0031652","GO:0031652","positive regulation of heat generation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000141655",1,2786
"GO:0033599","GO:0033599","regulation of mammary gland epithelial cell proliferation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000115310",1,2787
"GO:0034392","GO:0034392","negative regulation of smooth muscle cell apoptotic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000181744",1,2788
"GO:0035358","GO:0035358","regulation of peroxisome proliferator activated receptor signaling pathway",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000164687",1,2789
"GO:0035630","GO:0035630","bone mineralization involved in bone maturation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000068885",1,2790
"GO:0035641","GO:0035641","locomotory exploration behavior",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000188906",1,2791
"GO:0043101","GO:0043101","purine-containing compound salvage",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000099810",1,2792
"GO:0043328","GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000167987",1,2793
"GO:0043455","GO:0043455","regulation of secondary metabolic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2794
"GO:0044065","GO:0044065","regulation of respiratory system process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000196338",1,2795
"GO:0046643","GO:0046643","regulation of gamma-delta T cell activation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000124766",1,2796
"GO:0046653","GO:0046653","tetrahydrofolate metabolic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000178700",1,2797
"GO:0048021","GO:0048021","regulation of melanin biosynthetic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2798
"GO:0048853","GO:0048853","forebrain morphogenesis",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2799
"GO:0051547","GO:0051547","regulation of keratinocyte migration",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000070193",1,2800
"GO:0060413","GO:0060413","atrial septum morphogenesis",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000124766",1,2801
"GO:0060576","GO:0060576","intestinal epithelial cell development",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000163251",1,2802
"GO:0060693","GO:0060693","regulation of branching involved in salivary gland morphogenesis",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000070193",1,2803
"GO:0060911","GO:0060911","cardiac cell fate commitment",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000149256",1,2804
"GO:0061101","GO:0061101","neuroendocrine cell differentiation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114315",1,2805
"GO:0061469","GO:0061469","regulation of type B pancreatic cell proliferation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000119508",1,2806
"GO:0061621","GO:0061621","canonical glycolysis",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000152556",1,2807
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000152556",1,2808
"GO:0070986","GO:0070986","left/right axis specification",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000164093",1,2809
"GO:0071635","GO:0071635","negative regulation of transforming growth factor beta production",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000182704",1,2810
"GO:0072148","GO:0072148","epithelial cell fate commitment",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000099250",1,2811
"GO:0090136","GO:0090136","epithelial cell-cell adhesion",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000166689",1,2812
"GO:0090281","GO:0090281","negative regulation of calcium ion import",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114315",1,2813
"GO:0097468","GO:0097468","programmed cell death in response to reactive oxygen species",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000105976",1,2814
"GO:1900376","GO:1900376","regulation of secondary metabolite biosynthetic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2815
"GO:1900747","GO:1900747","negative regulation of vascular endothelial growth factor signaling pathway",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000092421",1,2816
"GO:1902033","GO:1902033","regulation of hematopoietic stem cell proliferation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2817
"GO:1902959","GO:1902959","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000169242",1,2818
"GO:1904889","GO:1904889","regulation of excitatory synapse assembly",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000163629",1,2819
"GO:1904953","GO:1904953","Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2820
"GO:1905269","GO:1905269","positive regulation of chromatin organization",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000174718",1,2821
"GO:1905331","GO:1905331","negative regulation of morphogenesis of an epithelium",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000114251",1,2822
"GO:2000650","GO:2000650","negative regulation of sodium ion transmembrane transporter activity",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000198648",1,2823
"GO:2000767","GO:2000767","positive regulation of cytoplasmic translation",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000131914",1,2824
"GO:2001212","GO:2001212","regulation of vasculogenesis",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000131477",1,2825
"GO:2001256","GO:2001256","regulation of store-operated calcium entry",0.00242718446601942,"16/20772",0.274327675486508,0.554216986563215,0.462640265805668,"ENSG00000092051",1,2826
"GO:0006665","GO:0006665","sphingolipid metabolic process",0.0121359223300971,"177/20772",0.275218541024387,0.554574345931145,0.462938576461919,"ENSG00000160408/ENSG00000196542/ENSG00000163590/ENSG00000184005/ENSG00000184304",5,861
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization",0.0121359223300971,"177/20772",0.275218541024387,0.554574345931145,0.462938576461919,"ENSG00000117632/ENSG00000151746/ENSG00000204104/ENSG00000105976/ENSG00000137343",5,862
"GO:0001892","GO:0001892","embryonic placenta development",0.00728155339805825,"92/20772",0.275417693516344,0.554574345931145,0.462938576461919,"ENSG00000163251/ENSG00000114315/ENSG00000129173",3,1484
"GO:0045666","GO:0045666","positive regulation of neuron differentiation",0.00728155339805825,"92/20772",0.275417693516344,0.554574345931145,0.462938576461919,"ENSG00000131914/ENSG00000129514/ENSG00000091129",3,1485
"GO:0048678","GO:0048678","response to axon injury",0.00728155339805825,"92/20772",0.275417693516344,0.554574345931145,0.462938576461919,"ENSG00000134986/ENSG00000010310/ENSG00000106688",3,1486
"GO:0060395","GO:0060395","SMAD protein signal transduction",0.00728155339805825,"92/20772",0.275417693516344,0.554574345931145,0.462938576461919,"ENSG00000124813/ENSG00000122641/ENSG00000152785",3,1487
"GO:0032435","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process",0.00485436893203883,"52/20772",0.275895867531726,0.554574345931145,0.462938576461919,"ENSG00000164690/ENSG00000163602",2,2103
"GO:0032964","GO:0032964","collagen biosynthetic process",0.00485436893203883,"52/20772",0.275895867531726,0.554574345931145,0.462938576461919,"ENSG00000122641/ENSG00000106333",2,2104
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development",0.00485436893203883,"52/20772",0.275895867531726,0.554574345931145,0.462938576461919,"ENSG00000103449/ENSG00000151617",2,2105
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production",0.00485436893203883,"52/20772",0.275895867531726,0.554574345931145,0.462938576461919,"ENSG00000182704/ENSG00000101311",2,2106
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity",0.0121359223300971,"178/20772",0.279022405182475,0.560576263637775,0.467948759964879,"ENSG00000132386/ENSG00000163536/ENSG00000135596/ENSG00000149131/ENSG00000124570",5,863
"GO:0046632","GO:0046632","alpha-beta T cell differentiation",0.00970873786407767,"135/20772",0.280014608633789,0.562218869801828,0.469319948092951,"ENSG00000114861/ENSG00000164690/ENSG00000006042/ENSG00000127152",4,1140
"GO:0043434","GO:0043434","response to peptide hormone",0.0266990291262136,"449/20772",0.280136866467476,0.562218869801828,0.469319948092951,"ENSG00000141655/ENSG00000146678/ENSG00000122641/ENSG00000213625/ENSG00000001084/ENSG00000119508/ENSG00000107104/ENSG00000124193/ENSG00000155897/ENSG00000151617/ENSG00000100344",11,202
"GO:0043547","GO:0043547","positive regulation of GTPase activity",0.0194174757281553,"313/20772",0.283118022136797,0.562218869801828,0.469319948092951,"ENSG00000113319/ENSG00000124126/ENSG00000091409/ENSG00000141736/ENSG00000117152/ENSG00000114251/ENSG00000138670/ENSG00000145348",8,401
"GO:0031295","GO:0031295","T cell costimulation",0.00485436893203883,"53/20772",0.283269373755232,0.562218869801828,0.469319948092951,"ENSG00000108947/ENSG00000111679",2,2107
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II",0.00485436893203883,"53/20772",0.283269373755232,0.562218869801828,0.469319948092951,"ENSG00000186350/ENSG00000151090",2,2108
"GO:0045058","GO:0045058","T cell selection",0.00485436893203883,"53/20772",0.283269373755232,0.562218869801828,0.469319948092951,"ENSG00000164690/ENSG00000127152",2,2109
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process",0.00485436893203883,"53/20772",0.283269373755232,0.562218869801828,0.469319948092951,"ENSG00000132437/ENSG00000114251",2,2110
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization",0.00485436893203883,"53/20772",0.283269373755232,0.562218869801828,0.469319948092951,"ENSG00000064655/ENSG00000001084",2,2111
"GO:1902116","GO:1902116","negative regulation of organelle assembly",0.00485436893203883,"53/20772",0.283269373755232,0.562218869801828,0.469319948092951,"ENSG00000122417/ENSG00000188906",2,2112
"GO:0030316","GO:0030316","osteoclast differentiation",0.00970873786407767,"136/20772",0.284435681630451,0.562218869801828,0.469319948092951,"ENSG00000141655/ENSG00000187098/ENSG00000114861/ENSG00000154127",4,1141
"GO:0045446","GO:0045446","endothelial cell differentiation",0.00970873786407767,"136/20772",0.284435681630451,0.562218869801828,0.469319948092951,"ENSG00000105976/ENSG00000151617/ENSG00000099250/ENSG00000173706",4,1142
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process",0.00970873786407767,"136/20772",0.284435681630451,0.562218869801828,0.469319948092951,"ENSG00000188906/ENSG00000001084/ENSG00000137393/ENSG00000112208",4,1143
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",0.00970873786407767,"136/20772",0.284435681630451,0.562218869801828,0.469319948092951,"ENSG00000163251/ENSG00000188906/ENSG00000133216/ENSG00000114251",4,1144
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity",0.0145631067961165,"224/20772",0.285852153777171,0.562218869801828,0.469319948092951,"ENSG00000125798/ENSG00000148737/ENSG00000188906/ENSG00000185920/ENSG00000114315/ENSG00000117318",6,676
"GO:0006970","GO:0006970","response to osmotic stress",0.00728155339805825,"94/20772",0.286213934338059,0.562218869801828,0.469319948092951,"ENSG00000198648/ENSG00000088836/ENSG00000124570",3,1488
"GO:0007492","GO:0007492","endoderm development",0.00728155339805825,"94/20772",0.286213934338059,0.562218869801828,0.469319948092951,"ENSG00000122641/ENSG00000136352/ENSG00000248329",3,1489
"GO:0033273","GO:0033273","response to vitamin",0.00728155339805825,"94/20772",0.286213934338059,0.562218869801828,0.469319948092951,"ENSG00000186350/ENSG00000124813/ENSG00000169245",3,1490
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process",0.00728155339805825,"94/20772",0.286213934338059,0.562218869801828,0.469319948092951,"ENSG00000164687/ENSG00000137968/ENSG00000133321",3,1491
"GO:0042886","GO:0042886","amide transport",0.0242718446601942,"406/20772",0.287537729957066,0.562218869801828,0.469319948092951,"ENSG00000165029/ENSG00000125798/ENSG00000148737/ENSG00000124205/ENSG00000152556/ENSG00000150995/ENSG00000010310/ENSG00000124766/ENSG00000155897/ENSG00000106688",10,254
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000169251",1,2827
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000138442",1,2828
"GO:0003188","GO:0003188","heart valve formation",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000169242",1,2829
"GO:0005980","GO:0005980","glycogen catabolic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000152556",1,2830
"GO:0006085","GO:0006085","acetyl-CoA biosynthetic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000103150",1,2831
"GO:0006474","GO:0006474","N-terminal protein amino acid acetylation",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000124766",1,2832
"GO:0006703","GO:0006703","estrogen biosynthetic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000204228",1,2833
"GO:0006744","GO:0006744","ubiquinone biosynthetic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000167113",1,2834
"GO:0009151","GO:0009151","purine deoxyribonucleotide metabolic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000155085",1,2835
"GO:0009208","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000112981",1,2836
"GO:0009404","GO:0009404","toxin metabolic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000132437",1,2837
"GO:0010763","GO:0010763","positive regulation of fibroblast migration",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000183023",1,2838
"GO:0014857","GO:0014857","regulation of skeletal muscle cell proliferation",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000164690",1,2839
"GO:0018146","GO:0018146","keratan sulfate biosynthetic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000064225",1,2840
"GO:0030949","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000070193",1,2841
"GO:0031642","GO:0031642","negative regulation of myelination",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000006042",1,2842
"GO:0032274","GO:0032274","gonadotropin secretion",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000122641",1,2843
"GO:0033151","GO:0033151","V(D)J recombination",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000127152",1,2844
"GO:0033750","GO:0033750","ribosome localization",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000169251",1,2845
"GO:0034497","GO:0034497","protein localization to phagophore assembly site",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000136874",1,2846
"GO:0035269","GO:0035269","protein O-linked mannosylation",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000179104",1,2847
"GO:0035933","GO:0035933","glucocorticoid secretion",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000166573",1,2848
"GO:0036376","GO:0036376","sodium ion export across plasma membrane",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000183023",1,2849
"GO:0038063","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000154127",1,2850
"GO:0044849","GO:0044849","estrous cycle",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000110492",1,2851
"GO:0045198","GO:0045198","establishment of epithelial cell apical/basal polarity",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000114251",1,2852
"GO:0045475","GO:0045475","locomotor rhythm",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000036672",1,2853
"GO:0045779","GO:0045779","negative regulation of bone resorption",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000154127",1,2854
"GO:0045989","GO:0045989","positive regulation of striated muscle contraction",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000116741",1,2855
"GO:0046135","GO:0046135","pyrimidine nucleoside catabolic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000128394",1,2856
"GO:0048385","GO:0048385","regulation of retinoic acid receptor signaling pathway",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000120798",1,2857
"GO:0048532","GO:0048532","anatomical structure arrangement",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000099250",1,2858
"GO:0048840","GO:0048840","otolith development",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000139263",1,2859
"GO:0060033","GO:0060033","anatomical structure regression",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000111087",1,2860
"GO:0070561","GO:0070561","vitamin D receptor signaling pathway",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000186350",1,2861
"GO:0072109","GO:0072109","glomerular mesangium development",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000170962",1,2862
"GO:0097396","GO:0097396","response to interleukin-17",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000169245",1,2863
"GO:0097398","GO:0097398","cellular response to interleukin-17",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000169245",1,2864
"GO:1901163","GO:1901163","regulation of trophoblast cell migration",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000248329",1,2865
"GO:1901663","GO:1901663","quinone biosynthetic process",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000167113",1,2866
"GO:1902018","GO:1902018","negative regulation of cilium assembly",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000122417",1,2867
"GO:1902306","GO:1902306","negative regulation of sodium ion transmembrane transport",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000198648",1,2868
"GO:2000347","GO:2000347","positive regulation of hepatocyte proliferation",0.00242718446601942,"17/20772",0.288732040378566,0.562218869801828,0.469319948092951,"ENSG00000110492",1,2869
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process",0.00970873786407767,"137/20772",0.288867096175149,0.562218869801828,0.469319948092951,"ENSG00000178919/ENSG00000152952/ENSG00000178700/ENSG00000144645",4,1145
"GO:0014902","GO:0014902","myotube differentiation",0.00970873786407767,"137/20772",0.288867096175149,0.562218869801828,0.469319948092951,"ENSG00000103335/ENSG00000150760/ENSG00000164690/ENSG00000169245",4,1146
"GO:1901653","GO:1901653","cellular response to peptide",0.0242718446601942,"407/20772",0.290058522535629,0.564262211238174,0.471025655511096,"ENSG00000146678/ENSG00000122641/ENSG00000213625/ENSG00000133216/ENSG00000001084/ENSG00000119508/ENSG00000107104/ENSG00000155897/ENSG00000151617/ENSG00000100344",10,255
"GO:0051155","GO:0051155","positive regulation of striated muscle cell differentiation",0.00485436893203883,"54/20772",0.29063596082353,0.564558937545122,0.471273351884261,"ENSG00000103335/ENSG00000164690",2,2113
"GO:0051646","GO:0051646","mitochondrion localization",0.00485436893203883,"54/20772",0.29063596082353,0.564558937545122,0.471273351884261,"ENSG00000104953/ENSG00000188906",2,2114
"GO:0098751","GO:0098751","bone cell development",0.00485436893203883,"54/20772",0.29063596082353,0.564558937545122,0.471273351884261,"ENSG00000114861/ENSG00000111679",2,2115
"GO:0006757","GO:0006757","ATP generation from ADP",0.00728155339805825,"95/20772",0.291625078479271,0.565653315240085,0.472186898744001,"ENSG00000188316/ENSG00000152556/ENSG00000155085",3,1492
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity",0.00728155339805825,"95/20772",0.291625078479271,0.565653315240085,0.472186898744001,"ENSG00000198648/ENSG00000047932/ENSG00000133216",3,1493
"GO:0090559","GO:0090559","regulation of membrane permeability",0.00728155339805825,"95/20772",0.291625078479271,0.565653315240085,0.472186898744001,"ENSG00000064655/ENSG00000001084/ENSG00000173706",3,1494
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport",0.0145631067961165,"226/20772",0.292692730374398,0.567136577779722,0.473425072586078,"ENSG00000118965/ENSG00000068885/ENSG00000151746/ENSG00000204104/ENSG00000187240/ENSG00000196659",6,677
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation",0.0145631067961165,"226/20772",0.292692730374398,0.567136577779722,0.473425072586078,"ENSG00000092445/ENSG00000164690/ENSG00000122641/ENSG00000111679/ENSG00000141736/ENSG00000110492",6,678
"GO:0005996","GO:0005996","monosaccharide metabolic process",0.0169902912621359,"271/20772",0.29281662746379,0.567136577779722,0.473425072586078,"ENSG00000160180/ENSG00000125798/ENSG00000152556/ENSG00000164687/ENSG00000001084/ENSG00000103150/ENSG00000179163",7,510
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion",0.00970873786407767,"138/20772",0.293308140919948,0.56781265163036,0.473989434548174,"ENSG00000163251/ENSG00000188906/ENSG00000213625/ENSG00000122085",4,1147
"GO:0030307","GO:0030307","positive regulation of cell growth",0.0121359223300971,"182/20772",0.294338623985917,0.569530949130031,0.475423807061565,"ENSG00000146678/ENSG00000065320/ENSG00000141736/ENSG00000213066/ENSG00000099250",5,864
"GO:0008202","GO:0008202","steroid metabolic process",0.0218446601941748,"363/20772",0.295252393576348,0.571021853855082,0.476668360323214,"ENSG00000165029/ENSG00000164690/ENSG00000182704/ENSG00000149809/ENSG00000140943/ENSG00000204228/ENSG00000079435/ENSG00000134853/ENSG00000137714",9,322
"GO:0002028","GO:0002028","regulation of sodium ion transport",0.00728155339805825,"96/20772",0.297043254717966,0.57130370918829,0.476903642946149,"ENSG00000198648/ENSG00000183023/ENSG00000152642",3,1495
"GO:0010232","GO:0010232","vascular transport",0.00728155339805825,"96/20772",0.297043254717966,0.57130370918829,0.476903642946149,"ENSG00000164687/ENSG00000003989/ENSG00000106688",3,1496
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process",0.00728155339805825,"96/20772",0.297043254717966,0.57130370918829,0.476903642946149,"ENSG00000164687/ENSG00000103150/ENSG00000119508",3,1497
"GO:0150104","GO:0150104","transport across blood-brain barrier",0.00728155339805825,"96/20772",0.297043254717966,0.57130370918829,0.476903642946149,"ENSG00000164687/ENSG00000003989/ENSG00000106688",3,1498
"GO:1901214","GO:1901214","regulation of neuron death",0.0242718446601942,"410/20772",0.297657094688629,0.57130370918829,0.476903642946149,"ENSG00000132386/ENSG00000170381/ENSG00000092445/ENSG00000188906/ENSG00000001084/ENSG00000114251/ENSG00000110492/ENSG00000119508/ENSG00000099250/ENSG00000106688",10,256
"GO:0042116","GO:0042116","macrophage activation",0.00970873786407767,"139/20772",0.297758110513156,0.57130370918829,0.476903642946149,"ENSG00000198648/ENSG00000114861/ENSG00000188906/ENSG00000114251",4,1148
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00970873786407767,"139/20772",0.297758110513156,0.57130370918829,0.476903642946149,"ENSG00000122641/ENSG00000152785/ENSG00000114315/ENSG00000101311",4,1149
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000151617/ENSG00000173706",2,2116
"GO:0006911","GO:0006911","phagocytosis, engulfment",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000165029/ENSG00000150760",2,2117
"GO:0007140","GO:0007140","male meiotic nuclear division",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000133863/ENSG00000198815",2,2118
"GO:0008210","GO:0008210","estrogen metabolic process",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000204228/ENSG00000134853",2,2119
"GO:0019933","GO:0019933","cAMP-mediated signaling",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000128655/ENSG00000010310",2,2120
"GO:0021695","GO:0021695","cerebellar cortex development",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000111087/ENSG00000110492",2,2121
"GO:0031294","GO:0031294","lymphocyte costimulation",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000108947/ENSG00000111679",2,2122
"GO:0071604","GO:0071604","transforming growth factor beta production",0.00485436893203883,"55/20772",0.297993008026929,0.57130370918829,0.476903642946149,"ENSG00000182704/ENSG00000101311",2,2123
"GO:0006605","GO:0006605","protein targeting",0.0218446601941748,"365/20772",0.300655469420541,0.57130370918829,0.476903642946149,"ENSG00000163251/ENSG00000188906/ENSG00000167987/ENSG00000213625/ENSG00000102383/ENSG00000127328/ENSG00000141736/ENSG00000122085/ENSG00000106688",9,323
