"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0032274","GO:0032274","gonadotropin secretion",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000122641",1,2837
"GO:0033151","GO:0033151","V(D)J recombination",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000127152",1,2838
"GO:0033750","GO:0033750","ribosome localization",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000169251",1,2839
"GO:0034497","GO:0034497","protein localization to phagophore assembly site",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000136874",1,2840
"GO:0035269","GO:0035269","protein O-linked mannosylation",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000179104",1,2841
"GO:0035933","GO:0035933","glucocorticoid secretion",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000166573",1,2842
"GO:0036376","GO:0036376","sodium ion export across plasma membrane",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000183023",1,2843
"GO:0038063","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000154127",1,2844
"GO:0044849","GO:0044849","estrous cycle",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000110492",1,2845
"GO:0045198","GO:0045198","establishment of epithelial cell apical/basal polarity",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000114251",1,2846
"GO:0045475","GO:0045475","locomotor rhythm",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000036672",1,2847
"GO:0045779","GO:0045779","negative regulation of bone resorption",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000154127",1,2848
"GO:0045989","GO:0045989","positive regulation of striated muscle contraction",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000116741",1,2849
"GO:0046135","GO:0046135","pyrimidine nucleoside catabolic process",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000128394",1,2850
"GO:0048532","GO:0048532","anatomical structure arrangement",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000099250",1,2851
"GO:0048840","GO:0048840","otolith development",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000139263",1,2852
"GO:0060033","GO:0060033","anatomical structure regression",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000111087",1,2853
"GO:0060148","GO:0060148","positive regulation of post-transcriptional gene silencing",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000144791",1,2854
"GO:0070561","GO:0070561","vitamin D receptor signaling pathway",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000186350",1,2855
"GO:0072109","GO:0072109","glomerular mesangium development",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000170962",1,2856
"GO:0097396","GO:0097396","response to interleukin-17",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000169245",1,2857
"GO:0097398","GO:0097398","cellular response to interleukin-17",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000169245",1,2858
"GO:1900370","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000144791",1,2859
"GO:1901663","GO:1901663","quinone biosynthetic process",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000167113",1,2860
"GO:1902018","GO:1902018","negative regulation of cilium assembly",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000122417",1,2861
"GO:1902306","GO:1902306","negative regulation of sodium ion transmembrane transport",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000198648",1,2862
"GO:2000347","GO:2000347","positive regulation of hepatocyte proliferation",0.00239808153477218,"17/20772",0.291696815420192,0.5641064426384,0.466661415082429,"ENSG00000110492",1,2863
"GO:0030316","GO:0030316","osteoclast differentiation",0.00959232613908873,"136/20772",0.291749692021781,0.5641064426384,0.466661415082429,"ENSG00000152154/ENSG00000187098/ENSG00000114861/ENSG00000154127",4,1163
"GO:0045446","GO:0045446","endothelial cell differentiation",0.00959232613908873,"136/20772",0.291749692021781,0.5641064426384,0.466661415082429,"ENSG00000105976/ENSG00000151617/ENSG00000099250/ENSG00000173706",4,1164
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process",0.00959232613908873,"136/20772",0.291749692021781,0.5641064426384,0.466661415082429,"ENSG00000188906/ENSG00000001084/ENSG00000137393/ENSG00000112208",4,1165
"GO:0006096","GO:0006096","glycolytic process",0.00719424460431655,"94/20772",0.292384271279379,0.564230330332305,0.466763902134835,"ENSG00000181722/ENSG00000188316/ENSG00000152556",3,1515
"GO:0007492","GO:0007492","endoderm development",0.00719424460431655,"94/20772",0.292384271279379,0.564230330332305,0.466763902134835,"ENSG00000122641/ENSG00000136352/ENSG00000248329",3,1516
"GO:0033273","GO:0033273","response to vitamin",0.00719424460431655,"94/20772",0.292384271279379,0.564230330332305,0.466763902134835,"ENSG00000186350/ENSG00000124813/ENSG00000169245",3,1517
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process",0.00719424460431655,"94/20772",0.292384271279379,0.564230330332305,0.466763902134835,"ENSG00000164687/ENSG00000137968/ENSG00000133321",3,1518
"GO:0090257","GO:0090257","regulation of muscle system process",0.0167865707434053,"268/20772",0.29360044977006,0.566301013793445,0.468476891033958,"ENSG00000138193/ENSG00000116741/ENSG00000114861/ENSG00000117152/ENSG00000183023/ENSG00000119508/ENSG00000185532",7,513
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity",0.0143884892086331,"224/20772",0.295153189178498,0.567676627105966,0.469614877779907,"ENSG00000125798/ENSG00000148737/ENSG00000188906/ENSG00000185920/ENSG00000114315/ENSG00000117318",6,672
"GO:0044703","GO:0044703","multi-organism reproductive process",0.0143884892086331,"224/20772",0.295153189178498,0.567676627105966,0.469614877779907,"ENSG00000105137/ENSG00000104953/ENSG00000077942/ENSG00000116741/ENSG00000112782/ENSG00000248329",6,673
"GO:0043114","GO:0043114","regulation of vascular permeability",0.00479616306954436,"54/20772",0.295461621640845,0.567676627105966,0.469614877779907,"ENSG00000145147/ENSG00000131477",2,2150
"GO:0046850","GO:0046850","regulation of bone remodeling",0.00479616306954436,"54/20772",0.295461621640845,0.567676627105966,0.469614877779907,"ENSG00000110492/ENSG00000154127",2,2151
"GO:0051155","GO:0051155","positive regulation of striated muscle cell differentiation",0.00479616306954436,"54/20772",0.295461621640845,0.567676627105966,0.469614877779907,"ENSG00000103335/ENSG00000164690",2,2152
"GO:0051646","GO:0051646","mitochondrion localization",0.00479616306954436,"54/20772",0.295461621640845,0.567676627105966,0.469614877779907,"ENSG00000104953/ENSG00000188906",2,2153
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis",0.00479616306954436,"54/20772",0.295461621640845,0.567676627105966,0.469614877779907,"ENSG00000145147/ENSG00000110492",2,2154
"GO:0098751","GO:0098751","bone cell development",0.00479616306954436,"54/20772",0.295461621640845,0.567676627105966,0.469614877779907,"ENSG00000114861/ENSG00000111679",2,2155
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process",0.00959232613908873,"137/20772",0.296251024590609,0.568640976846409,0.470412643556885,"ENSG00000178919/ENSG00000152952/ENSG00000178700/ENSG00000144645",4,1166
"GO:0014902","GO:0014902","myotube differentiation",0.00959232613908873,"137/20772",0.296251024590609,0.568640976846409,0.470412643556885,"ENSG00000103335/ENSG00000150760/ENSG00000164690/ENSG00000169245",4,1167
"GO:0015833","GO:0015833","peptide transport",0.0191846522781775,"314/20772",0.2969457617556,0.569698076384653,0.471287137321028,"ENSG00000125798/ENSG00000148737/ENSG00000124205/ENSG00000152556/ENSG00000150995/ENSG00000010310/ENSG00000124766/ENSG00000155897",8,408
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity",0.00719424460431655,"95/20772",0.297869671653732,0.570895874891799,0.472278025394765,"ENSG00000198648/ENSG00000047932/ENSG00000133216",3,1519
"GO:0090559","GO:0090559","regulation of membrane permeability",0.00719424460431655,"95/20772",0.297869671653732,0.570895874891799,0.472278025394765,"ENSG00000064655/ENSG00000001084/ENSG00000173706",3,1520
"GO:0010720","GO:0010720","positive regulation of cell development",0.0287769784172662,"497/20772",0.298003028728909,0.570895874891799,0.472278025394765,"ENSG00000145147/ENSG00000132386/ENSG00000136603/ENSG00000164690/ENSG00000065320/ENSG00000133216/ENSG00000114315/ENSG00000124766/ENSG00000110492/ENSG00000100697/ENSG00000149256/ENSG00000099250",12,168
"GO:0008037","GO:0008037","cell recognition",0.0119904076738609,"181/20772",0.298943735859155,0.572222251050155,0.473375280324339,"ENSG00000160408/ENSG00000183715/ENSG00000115310/ENSG00000133216/ENSG00000099250",5,884
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion",0.00959232613908873,"138/20772",0.30076102418098,0.572222251050155,0.473375280324339,"ENSG00000163251/ENSG00000188906/ENSG00000213625/ENSG00000122085",4,1168
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport",0.0143884892086331,"226/20772",0.302122294177099,0.572222251050155,0.473375280324339,"ENSG00000118965/ENSG00000068885/ENSG00000151746/ENSG00000204104/ENSG00000187240/ENSG00000196659",6,674
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation",0.0143884892086331,"226/20772",0.302122294177099,0.572222251050155,0.473375280324339,"ENSG00000092445/ENSG00000164690/ENSG00000122641/ENSG00000111679/ENSG00000141736/ENSG00000110492",6,675
"GO:1901653","GO:1901653","cellular response to peptide",0.0239808153477218,"407/20772",0.302596625897528,0.572222251050155,0.473375280324339,"ENSG00000146678/ENSG00000122641/ENSG00000213625/ENSG00000133216/ENSG00000001084/ENSG00000119508/ENSG00000107104/ENSG00000155897/ENSG00000151617/ENSG00000100344",10,263
"GO:0030307","GO:0030307","positive regulation of cell growth",0.0119904076738609,"182/20772",0.302852657815457,0.572222251050155,0.473375280324339,"ENSG00000146678/ENSG00000065320/ENSG00000141736/ENSG00000213066/ENSG00000099250",5,885
"GO:0031960","GO:0031960","response to corticosteroid",0.0119904076738609,"182/20772",0.302852657815457,0.572222251050155,0.473375280324339,"ENSG00000145147/ENSG00000132386/ENSG00000198648/ENSG00000135312/ENSG00000110492",5,886
"GO:0034250","GO:0034250","positive regulation of amide metabolic process",0.0119904076738609,"182/20772",0.302852657815457,0.572222251050155,0.473375280324339,"ENSG00000169062/ENSG00000135842/ENSG00000169242/ENSG00000141736/ENSG00000124766",5,887
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.0119904076738609,"182/20772",0.302852657815457,0.572222251050155,0.473375280324339,"ENSG00000064393/ENSG00000136603/ENSG00000136352/ENSG00000090539/ENSG00000114251",5,888
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development",0.00479616306954436,"55/20772",0.302900942823127,0.572222251050155,0.473375280324339,"ENSG00000151617/ENSG00000173706",2,2156
"GO:0007140","GO:0007140","male meiotic nuclear division",0.00479616306954436,"55/20772",0.302900942823127,0.572222251050155,0.473375280324339,"ENSG00000133863/ENSG00000198815",2,2157
"GO:0008210","GO:0008210","estrogen metabolic process",0.00479616306954436,"55/20772",0.302900942823127,0.572222251050155,0.473375280324339,"ENSG00000204228/ENSG00000134853",2,2158
"GO:0019933","GO:0019933","cAMP-mediated signaling",0.00479616306954436,"55/20772",0.302900942823127,0.572222251050155,0.473375280324339,"ENSG00000128655/ENSG00000010310",2,2159
"GO:0021695","GO:0021695","cerebellar cortex development",0.00479616306954436,"55/20772",0.302900942823127,0.572222251050155,0.473375280324339,"ENSG00000111087/ENSG00000110492",2,2160
"GO:0071604","GO:0071604","transforming growth factor beta production",0.00479616306954436,"55/20772",0.302900942823127,0.572222251050155,0.473375280324339,"ENSG00000182704/ENSG00000101311",2,2161
"GO:0002028","GO:0002028","regulation of sodium ion transport",0.00719424460431655,"96/20772",0.303360845650305,0.572222251050155,0.473375280324339,"ENSG00000198648/ENSG00000183023/ENSG00000152642",3,1521
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process",0.00719424460431655,"96/20772",0.303360845650305,0.572222251050155,0.473375280324339,"ENSG00000164687/ENSG00000103150/ENSG00000119508",3,1522
"GO:0097581","GO:0097581","lamellipodium organization",0.00719424460431655,"96/20772",0.303360845650305,0.572222251050155,0.473375280324339,"ENSG00000145147/ENSG00000138193/ENSG00000107104",3,1523
"GO:0042116","GO:0042116","macrophage activation",0.00959232613908873,"139/20772",0.305278970051308,0.572222251050155,0.473375280324339,"ENSG00000198648/ENSG00000114861/ENSG00000188906/ENSG00000114251",4,1169
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery",0.00959232613908873,"139/20772",0.305278970051308,0.572222251050155,0.473375280324339,"ENSG00000162878/ENSG00000133216/ENSG00000101856/ENSG00000079950",4,1170
"GO:0002903","GO:0002903","negative regulation of B cell apoptotic process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000114861",1,2864
"GO:0003128","GO:0003128","heart field specification",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000114251",1,2865
"GO:0006044","GO:0006044","N-acetylglucosamine metabolic process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000162694",1,2866
"GO:0006544","GO:0006544","glycine metabolic process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000178700",1,2867
"GO:0009148","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000112981",1,2868
"GO:0010831","GO:0010831","positive regulation of myotube differentiation",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000103335",1,2869
"GO:0019373","GO:0019373","epoxygenase P450 pathway",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000134716",1,2870
"GO:0020027","GO:0020027","hemoglobin metabolic process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000122641",1,2871
"GO:0021554","GO:0021554","optic nerve development",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000133216",1,2872
"GO:0030322","GO:0030322","stabilization of membrane potential",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000152315",1,2873
"GO:0038092","GO:0038092","nodal signaling pathway",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000164690",1,2874
"GO:0038128","GO:0038128","ERBB2 signaling pathway",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000141736",1,2875
"GO:0042753","GO:0042753","positive regulation of circadian rhythm",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000136352",1,2876
"GO:0043045","GO:0043045","DNA methylation involved in embryo development",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000187605",1,2877
"GO:0043249","GO:0043249","erythrocyte maturation",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000198945",1,2878
"GO:0043589","GO:0043589","skin morphogenesis",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000091409",1,2879
"GO:0045836","GO:0045836","positive regulation of meiotic nuclear division",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000114251",1,2880
"GO:0045945","GO:0045945","positive regulation of transcription by RNA polymerase III",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000122641",1,2881
"GO:0048251","GO:0048251","elastic fiber assembly",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000172638",1,2882
"GO:0060457","GO:0060457","negative regulation of digestive system process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000198648",1,2883
"GO:0060644","GO:0060644","mammary gland epithelial cell differentiation",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000185920",1,2884
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000152556",1,2885
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000114251",1,2886
"GO:0072224","GO:0072224","metanephric glomerulus development",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000134853",1,2887
"GO:0072376","GO:0072376","protein activation cascade",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000077942",1,2888
"GO:0072673","GO:0072673","lamellipodium morphogenesis",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000107104",1,2889
"GO:0097091","GO:0097091","synaptic vesicle clustering",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000101463",1,2890
"GO:0097094","GO:0097094","craniofacial suture morphogenesis",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000164946",1,2891
"GO:0098877","GO:0098877","neurotransmitter receptor transport to plasma membrane",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000106688",1,2892
"GO:0099509","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration",0.00239808153477218,"18/20772",0.30592772016458,0.572222251050155,0.473375280324339,"ENSG00000135312",1,2893
"GO:0044706","GO:0044706","multi-multicellular organism process",0.0143884892086331,"228/20772",0.309121651835945,0.577923088215027,0.478091341935107,"ENSG00000105137/ENSG00000104953/ENSG00000077942/ENSG00000116741/ENSG00000112782/ENSG00000248329",6,676
"GO:0001825","GO:0001825","blastocyst formation",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000136603/ENSG00000115310",2,2162
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000164039/ENSG00000101856",2,2163
"GO:0007520","GO:0007520","myoblast fusion",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000150760/ENSG00000169245",2,2164
"GO:0043550","GO:0043550","regulation of lipid kinase activity",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000184304/ENSG00000134853",2,2165
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000125798/ENSG00000155897",2,2166
"GO:0070509","GO:0070509","calcium ion import",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000114315/ENSG00000183023",2,2167
"GO:0071320","GO:0071320","cellular response to cAMP",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000183023/ENSG00000137714",2,2168
"GO:0097178","GO:0097178","ruffle assembly",0.00479616306954436,"56/20772",0.310326246094684,0.57798993858313,0.478146644418858,"ENSG00000243244/ENSG00000107104",2,2169
"GO:0006605","GO:0006605","protein targeting",0.0215827338129496,"365/20772",0.312704522947017,0.582145455425129,0.481584327847567,"ENSG00000163251/ENSG00000188906/ENSG00000167987/ENSG00000213625/ENSG00000102383/ENSG00000127328/ENSG00000141736/ENSG00000122085/ENSG00000106688",9,316
"GO:0061515","GO:0061515","myeloid cell development",0.00719424460431655,"98/20772",0.314355615213087,0.583142431040306,0.482409083631609,"ENSG00000114861/ENSG00000111679/ENSG00000198945",3,1524
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport",0.00719424460431655,"98/20772",0.314355615213087,0.583142431040306,0.482409083631609,"ENSG00000198648/ENSG00000124205/ENSG00000117152",3,1525
"GO:0002279","GO:0002279","mast cell activation involved in immune response",0.00479616306954436,"57/20772",0.317735100538405,0.583142431040306,0.482409083631609,"ENSG00000111679/ENSG00000119508",2,2170
"GO:0010518","GO:0010518","positive regulation of phospholipase activity",0.00479616306954436,"57/20772",0.317735100538405,0.583142431040306,0.482409083631609,"ENSG00000151617/ENSG00000134853",2,2171
"GO:0042311","GO:0042311","vasodilation",0.00479616306954436,"57/20772",0.317735100538405,0.583142431040306,0.482409083631609,"ENSG00000116741/ENSG00000185532",2,2172
"GO:0030301","GO:0030301","cholesterol transport",0.00959232613908873,"142/20772",0.318873381173977,0.583142431040306,0.482409083631609,"ENSG00000186350/ENSG00000164690/ENSG00000185920/ENSG00000182704",4,1171
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle",0.00959232613908873,"142/20772",0.318873381173977,0.583142431040306,0.482409083631609,"ENSG00000129514/ENSG00000036672/ENSG00000070193/ENSG00000114315",4,1172
"GO:0098739","GO:0098739","import across plasma membrane",0.0143884892086331,"231/20772",0.319671540844141,0.583142431040306,0.482409083631609,"ENSG00000116741/ENSG00000136546/ENSG00000117152/ENSG00000183023/ENSG00000139209/ENSG00000106688",6,677
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition",0.0143884892086331,"231/20772",0.319671540844141,0.583142431040306,0.482409083631609,"ENSG00000111087/ENSG00000122641/ENSG00000070193/ENSG00000175215/ENSG00000111679/ENSG00000092010",6,678
"GO:0032091","GO:0032091","negative regulation of protein binding",0.00719424460431655,"99/20772",0.319856817707545,0.583142431040306,0.482409083631609,"ENSG00000188906/ENSG00000104964/ENSG00000112208",3,1526
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process",0.00719424460431655,"99/20772",0.319856817707545,0.583142431040306,0.482409083631609,"ENSG00000154080/ENSG00000064225/ENSG00000151617",3,1527
"GO:0001845","GO:0001845","phagolysosome assembly",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000109113",1,2894
"GO:0006743","GO:0006743","ubiquinone metabolic process",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000167113",1,2895
"GO:0007625","GO:0007625","grooming behavior",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000106688",1,2896
"GO:0009251","GO:0009251","glucan catabolic process",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000152556",1,2897
"GO:0010766","GO:0010766","negative regulation of sodium ion transport",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000198648",1,2898
"GO:0014051","GO:0014051","gamma-aminobutyric acid secretion",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000135312",1,2899
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000154080",1,2900
"GO:0032328","GO:0032328","alanine transport",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000139209",1,2901
"GO:0033631","GO:0033631","cell-cell adhesion mediated by integrin",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000103335",1,2902
"GO:0042117","GO:0042117","monocyte activation",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000114861",1,2903
"GO:0042339","GO:0042339","keratan sulfate metabolic process",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000064225",1,2904
"GO:0044070","GO:0044070","regulation of monoatomic anion transport",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000047932",1,2905
"GO:0044320","GO:0044320","cellular response to leptin stimulus",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000119508",1,2906
"GO:0044804","GO:0044804","autophagy of nucleus",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000177169",1,2907
"GO:0045618","GO:0045618","positive regulation of keratinocyte differentiation",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000133321",1,2908
"GO:0046040","GO:0046040","IMP metabolic process",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000035687",1,2909
"GO:0046827","GO:0046827","positive regulation of protein export from nucleus",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000102119",1,2910
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000177169",1,2911
"GO:0051798","GO:0051798","positive regulation of hair follicle development",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000114251",1,2912
"GO:0055003","GO:0055003","cardiac myofibril assembly",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000134853",1,2913
"GO:0060080","GO:0060080","inhibitory postsynaptic potential",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000196338",1,2914
"GO:0060977","GO:0060977","coronary vasculature morphogenesis",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000099250",1,2915
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000152556",1,2916
"GO:0061709","GO:0061709","reticulophagy",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000177169",1,2917
"GO:0072074","GO:0072074","kidney mesenchyme development",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000164690",1,2918
"GO:0080154","GO:0080154","regulation of fertilization",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000105792",1,2919
"GO:0090594","GO:0090594","inflammatory response to wounding",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000110492",1,2920
"GO:1900006","GO:1900006","positive regulation of dendrite development",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000102383",1,2921
"GO:1900242","GO:1900242","regulation of synaptic vesicle endocytosis",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000188906",1,2922
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000124813",1,2923
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.00239808153477218,"19/20772",0.319873375975092,0.583142431040306,0.482409083631609,"ENSG00000112981",1,2924
