"","HvsN_padj","HvsN_log2FoldChange","HvsL_padj","HvsL_log2FoldChange","LvsN_padj","LvsN_log2FoldChange","cyclo_padj","cyclo_log2FoldChange","HvsN_thr","HvsL_thr","LvsN_thr","cyclo_thr","WGCNA","cluster","sub_cluster","genes"
"ENSG00000198576",0.813007734124559,0.137001730606767,0.965699082931236,0.0448261694786003,0.875931213635905,0.0921755611281664,0.71997294245667,0.224854181206649,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARC"
"ENSG00000198585",0.919817791454162,-0.0234935788194263,0.877849263541131,0.0496874337150084,0.68848099440574,-0.0731810125344347,0.832828918286768,0.0551582717908772,FALSE,FALSE,FALSE,FALSE,"no","no","no","NUDT16"
"ENSG00000198586",0.951443253707156,0.0117443383884341,0.580772552940309,0.0912640654645512,0.540626148310637,-0.0795197270761172,0.705347446944443,0.0673609853086172,FALSE,FALSE,FALSE,FALSE,"no","no","no","TLK1"
"ENSG00000198589",0.0546265899899417,0.223637680337399,0.654249417788204,0.092484473806575,0.34373033692278,0.131153206530824,0.216499758149381,0.185252918149129,FALSE,FALSE,FALSE,FALSE,"no","no","no","LRBA"
"ENSG00000198590",0.425844711741557,0.24206338209197,0.768650609848026,-0.15197975749556,0.13006442214216,0.39404313958753,0.629433451188971,0.212656263533612,FALSE,FALSE,FALSE,FALSE,"no","no","no","APRG1"
"ENSG00000198597",NA,0.576346107426788,NA,-0.112875957981188,NA,0.689222065407975,NA,-0.429692721541449,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZNF536"
"ENSG00000198598",0.0666790029308698,1.64625734772511,NA,0.189744437172673,NA,1.45651291055244,0.377313349956569,0.859182926145875,FALSE,FALSE,NA,FALSE,"yes","2","3","MMP17"
"ENSG00000198604",0.0681859471941342,-0.209238125138817,0.963552844831501,-0.0155977053965227,0.0967741131805143,-0.193640419742294,0.751884006062674,-0.0752341304529523,FALSE,FALSE,FALSE,FALSE,"no","no","no","BAZ1A"
"ENSG00000198612",0.0127764781566341,-0.237969773731023,0.81105741325837,-0.0560030898356718,0.0758508288745852,-0.181966683895351,0.12043312808802,-0.209198405993018,FALSE,FALSE,FALSE,FALSE,"yes","1","4","COPS8"
"ENSG00000198618",0.960431862221539,-0.0436664726937691,0.98184561301883,0.0304643735112391,0.922484617068008,-0.0741308462050082,0.869253412648176,-0.152854249560034,FALSE,FALSE,FALSE,FALSE,"no","no","no",NA
"ENSG00000198624",0.123916970138482,-0.886180205096995,NA,-0.699116760472637,NA,-0.187063444624357,0.223219406249073,-0.944068502609156,FALSE,FALSE,FALSE,FALSE,"no","no","no","CCDC69"
"ENSG00000198625",0.0554102457266535,-0.1273501266394,0.946109890599571,-0.0128852161370134,0.0936585552769091,-0.114464910502387,0.605357270572355,-0.0638498144337427,FALSE,FALSE,FALSE,FALSE,"no","no","no","MDM4"
"ENSG00000198626",0.835413061739732,0.0705631583513985,0.97486487164889,-0.0200538884401551,0.772892351061611,0.0906170467915537,0.863806875481665,-0.0739275425805746,FALSE,FALSE,FALSE,FALSE,"no","no","no","RYR2"
"ENSG00000198633",0.995502914414341,-0.00900490330719598,NA,-0.294416766871617,NA,0.285411863564421,0.713239326414379,-0.406883980987677,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZNF534"
"ENSG00000198642",0.135229544135581,-0.167398356812355,0.682006722731098,-0.0814782091641902,0.530527193124014,-0.0859201476481651,0.145776561355773,-0.193005140412742,FALSE,FALSE,FALSE,FALSE,"no","no","no","KLHL9"
"ENSG00000198646",0.0253995876656447,-0.213656054367274,0.769185557501928,0.0652725312127426,0.00172848123087085,-0.278928585580016,0.526469093271678,-0.116430099380234,FALSE,FALSE,FALSE,FALSE,"no","no","no","NCOA6"
"ENSG00000198648",0.112622536231294,0.214084084509186,0.842967848696228,0.0591601267270214,0.302327379708644,0.154923957782165,0.17732141368702,0.215055710660817,FALSE,FALSE,FALSE,FALSE,"no","no","no","STK39"
"ENSG00000198650",NA,-0.0302619124483025,NA,0.175489008956542,NA,-0.205750921404844,NA,-0.200370090837786,FALSE,FALSE,FALSE,FALSE,"no","no","no","TAT"
"ENSG00000198663",0.10548722883844,-0.15612086122436,0.398162370829091,-0.112474465474632,0.750707395094503,-0.0436463957497275,0.095038130782559,-0.185522740764523,FALSE,FALSE,FALSE,FALSE,"no","no","no","C6orf89"
"ENSG00000198668",1.05302663742933e-06,-0.336168686091376,0.831559398963762,-0.040156208936993,3.08279416619552e-05,-0.296012477154383,0.0441741587372134,-0.253758003215397,FALSE,FALSE,FALSE,FALSE,"no","no","no","CALM1"
"ENSG00000198673",0.477902957656906,-0.638030183950213,NA,-0.413694052947353,NA,-0.22433613100286,0.799407176191032,-0.374691184382533,FALSE,FALSE,FALSE,FALSE,"no","no","no","TAFA2"
"ENSG00000198677",0.665773447402057,0.0385108552834886,0.971165246821303,0.00713107276849356,0.736230120562447,0.031379782514995,0.534474804837198,0.060508890938772,FALSE,FALSE,FALSE,FALSE,"no","no","no","SKIC3"
"ENSG00000198680",0.992112377474041,-0.00609290396163985,0.905112274981473,-0.0791162240823121,0.859254652758725,0.0730233201206722,0.981070006545574,0.0142890304186389,FALSE,FALSE,FALSE,FALSE,"no","no","no","TUSC1"
"ENSG00000198682",0.77905960091124,-0.136640567631206,0.0257807381596892,0.690618694166959,0.0055001690772607,-0.827259261798165,0.482205819753404,0.419715520635551,FALSE,FALSE,FALSE,FALSE,"no","no","no","PAPSS2"
"ENSG00000198689",0.860186391989901,-0.0700154570025887,0.72544347288421,-0.167490612503923,0.786043748852532,0.0974751555013347,0.849833089972235,-0.0925729464390116,FALSE,FALSE,FALSE,FALSE,"no","no","no","SLC9A6"
"ENSG00000198690",0.332073243494568,0.229556661796571,0.579055783333525,-0.176546024550578,0.0375338942111662,0.406102686347149,0.744169630456514,0.123237105559484,FALSE,FALSE,FALSE,FALSE,"no","no","no","FAN1"
"ENSG00000198691",NA,1.77323798567589,NA,0.815312019759737,NA,0.957925965916156,0.0346100092474145,1.84028719052826,NA,FALSE,FALSE,FALSE,"no","no","no","ABCA4"
"ENSG00000198692",0.868261691483138,-0.0737439889009525,0.762503606905345,0.176942661460023,0.456341859135456,-0.250686650360975,0.729281680425294,0.171796345822236,FALSE,FALSE,FALSE,FALSE,"no","no","no","EIF1AY"
"ENSG00000198695",0.145380830199838,0.140844724162478,0.931308086599768,-0.0203248656541904,0.0809934955117104,0.161169589816668,0.608603822002252,0.0814476399177432,FALSE,FALSE,FALSE,FALSE,"no","no","no","ND6"
"ENSG00000198700",0.0197213091800768,-0.174331057875142,0.860501707754687,-0.0339043667358745,0.0773201636265515,-0.140426691139268,0.338640695813656,-0.118812181065692,FALSE,FALSE,FALSE,FALSE,"no","no","no","IPO9"
"ENSG00000198707",0.335234157649344,0.101286730882018,0.984735150390221,0.0047884711860997,0.369250987774899,0.0964982596959179,0.14551184605812,0.155049642853122,FALSE,FALSE,FALSE,FALSE,"yes","2","3","CEP290"
"ENSG00000198711",0.895302363837194,-0.0671336039164893,0.898936832372109,0.0984463148378822,0.693474558449006,-0.165579918754372,0.965008431315004,-0.0303027991784688,FALSE,FALSE,FALSE,FALSE,"no","no","no","SSBP3-AS1"
"ENSG00000198712",0.317292557383058,0.0936906703883035,0.170943344619081,0.125364457447985,0.799208118747283,-0.0316737870596815,0.488676716990595,0.0962156908123999,FALSE,FALSE,FALSE,FALSE,"no","no","no","COX2"
"ENSG00000198715",0.491944901595965,-0.153505376297979,0.990392568227082,0.00613004854422972,0.474038175482323,-0.159635424842209,0.342249604080196,-0.23969225418286,FALSE,FALSE,FALSE,FALSE,"no","no","no","GLMP"
"ENSG00000198718",0.310024128773008,-0.181243318093934,0.983740341653283,-0.0099387971653304,0.344776720937051,-0.171304520928603,0.93324704412331,-0.0299972660891119,FALSE,FALSE,FALSE,FALSE,"no","no","no","TOGARAM1"
"ENSG00000198719",0.670501582894423,-0.244401395288116,0.802980673971345,0.244862183773818,0.304669037667524,-0.489263579061934,0.801789405070178,-0.213577325322791,FALSE,FALSE,FALSE,FALSE,"no","no","no","DLL1"
"ENSG00000198720",0.17244063379158,-0.367580087144217,0.906864968005318,0.078550040049089,0.0792633880346945,-0.446130127193306,0.682539645105533,-0.202969415193478,FALSE,FALSE,FALSE,FALSE,"no","no","no","ANKRD13B"
"ENSG00000198721",0.598110009524391,0.0761587217258767,0.946182603838744,-0.0202609602600874,0.475676867867447,0.0964196819859641,0.969682375851266,0.00932946835230919,FALSE,FALSE,FALSE,FALSE,"no","no","no","ECI2"
"ENSG00000198722",0.520124290300955,0.103729012404141,0.914552292831585,0.0343269471273389,0.701841084793302,0.0694020652768026,0.561909288976661,0.115771517369884,FALSE,FALSE,FALSE,FALSE,"no","no","no","UNC13B"
"ENSG00000198723",NA,-0.921637334470469,NA,-0.381505380562567,NA,-0.540131953907902,NA,-0.752891567002287,FALSE,FALSE,FALSE,FALSE,"yes","1","3","TEX45"
"ENSG00000198727",0.357462141985446,-0.0804290600701712,0.47529631504035,0.0794570561826005,0.0258096104324405,-0.159886116252772,0.772521125339195,0.0483718175394693,FALSE,FALSE,FALSE,FALSE,"no","no","no","CYTB"
"ENSG00000198728",0.583556114015151,-0.136051243082397,0.945805129747323,0.0365258011122456,0.45759620364844,-0.172577044194643,0.584055526110251,-0.172360310466184,FALSE,FALSE,FALSE,FALSE,"no","no","no","LDB1"
"ENSG00000198729",2.90043637351319e-15,-1.65813282454497,0.000994291861490447,-0.79338548745695,3.66663433610321e-05,-0.86474733708802,3.01212880089184e-12,-2.00140729801368,TRUE,FALSE,FALSE,TRUE,"yes","1","2","PPP1R14C"
"ENSG00000198730",0.150227308115222,-0.155523172974827,0.981745997423058,-0.00706983288041255,0.172890453216675,-0.148453340094414,0.622112713181311,-0.0893987976994877,FALSE,FALSE,FALSE,FALSE,"no","no","no","CTR9"
"ENSG00000198732",6.83630750511544e-15,1.21404847537261,0.291204892358921,0.259701740162297,4.90232104420687e-09,0.954346735210308,0.00367688929255901,0.923202218162543,TRUE,FALSE,FALSE,FALSE,"yes","2","2","SMOC1"
"ENSG00000198734",NA,0.68663692863328,NA,-0.498925489012861,NA,1.18556241764614,NA,0.157811454952019,FALSE,FALSE,NA,FALSE,"no","no","no","F5"
"ENSG00000198736",0.277728621565385,-0.277118154031946,0.902576947649146,-0.0746133510764839,0.469133196347439,-0.202504802955463,0.478789788899342,-0.254648401262975,FALSE,FALSE,FALSE,FALSE,"no","no","no","MSRB1"
"ENSG00000198739",0.166864576779055,-0.654371343573153,0.784035904770736,-0.285074481338914,0.492228604848272,-0.369296862234239,0.436231045895294,-0.547933430754245,FALSE,FALSE,FALSE,FALSE,"no","no","no","LRRTM3"
"ENSG00000198740",0.987459991035591,-0.00336251010503138,0.963552844831501,0.0125344279038228,0.920529323970795,-0.0158969380088542,0.941563760190351,0.0149689216900281,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZNF652"
"ENSG00000198742",0.645134038609726,0.099444878928148,0.916966064055587,0.0410210021541487,0.805894554245356,0.0584238767739993,0.785018828244466,0.0808185432167034,FALSE,FALSE,FALSE,FALSE,"no","no","no","SMURF1"
"ENSG00000198743",0.00102883284290937,0.28830984123106,0.295184737889768,0.130485113788249,0.131830476981878,0.15782472744281,4.78528071139568e-05,0.344305115765806,FALSE,FALSE,FALSE,FALSE,"yes","2","2","SLC5A3"
"ENSG00000198744",NA,-0.653978260501616,NA,-0.867054298323975,NA,0.213076037822359,0.804475182870952,-0.441106359335281,FALSE,FALSE,FALSE,FALSE,"no","no","no","MTCO3P12"
"ENSG00000198746",0.0997909968032279,-0.476278229683853,0.947494556130161,0.0570675538319778,0.0556201692504128,-0.533345783515831,0.615856538284165,-0.265741213327314,FALSE,FALSE,FALSE,FALSE,"no","no","no","GPATCH3"
"ENSG00000198752",0.968956890755691,-0.00869541110889045,0.951013826085577,0.0197892078652491,0.875680297174644,-0.0284846189741395,0.682539645105533,0.0794806459918604,FALSE,FALSE,FALSE,FALSE,"no","no","no","CDC42BPB"
"ENSG00000198755",0.0723479245026995,0.210630788144323,0.31323819807964,-0.151340745567153,0.000405751714337442,0.361971533711476,0.708040678945658,-0.101620448769888,FALSE,FALSE,FALSE,FALSE,"no","no","no","RPL10A"
"ENSG00000198756",1.0802507103714e-09,0.956078321108825,0.0749821544580123,0.312408643645072,0.000179474676935734,0.643669677463752,0.000158529607779746,0.756446313084967,FALSE,FALSE,FALSE,FALSE,"yes","2","2","COLGALT2"
