gene1,gene2,combined_score,type,known,degree,betweenness
GOLGA2,GORASP2,0.994,negative,unknown,26,1374.95350473899
GOLGA2,MAN2A1,0.555,negative,unknown,26,1374.95350473899
GOLGA2,USO1,0.997,negative,unknown,26,1374.95350473899
GOLGA2,RAB5A,0.62,negative,unknown,26,1374.95350473899
GOLGA2,WHAMM,0.764,negative,unknown,26,1374.95350473899
GOLGA2,ZFPL1,0.608,negative,unknown,26,1374.95350473899
GOLGA2,SEC23A,0.612,negative,unknown,26,1374.95350473899
GOLGA2,PTTG1,0.445,negative,unknown,26,1374.95350473899
GOLGA2,RAB1A,0.947,negative,unknown,26,1374.95350473899
GOLGA2,SCFD1,0.771,negative,unknown,26,1374.95350473899
GOLGA2,GRIA1,0.534,negative,unknown,26,1374.95350473899
GOLGA2,DYNLL2,0.543,negative,unknown,26,1374.95350473899
GORASP2,BET1,0.67,negative,unknown,16,77.4388845900611
GORASP2,MAN2A1,0.465,negative,unknown,16,77.4388845900611
GORASP2,SEC23A,0.5,negative,unknown,16,77.4388845900611
GORASP2,SCFD1,0.531,negative,unknown,16,77.4388845900611
GORASP2,SURF4,0.65,negative,unknown,16,77.4388845900611
GORASP2,USO1,0.732,negative,unknown,16,77.4388845900611
GORASP2,RAB1A,0.868,negative,unknown,16,77.4388845900611
GORASP2,GOLGA2,0.994,negative,unknown,16,77.4388845900611
GRIA1,BET1,0.499,negative,unknown,34,1905.73732887913
GRIA1,USO1,0.499,negative,unknown,34,1905.73732887913
GRIA1,NPTX2,0.69,negative,unknown,34,1905.73732887913
GRIA1,NTRK2,0.667,negative,unknown,34,1905.73732887913
GRIA1,GRIA4,0.997,negative,unknown,34,1905.73732887913
GRIA1,SHANK1,0.619,negative,unknown,34,1905.73732887913
GRIA1,SEC23A,0.499,negative,unknown,34,1905.73732887913
GRIA1,HOMER1,0.873,negative,unknown,34,1905.73732887913
GRIA1,SHANK2,0.75,negative,unknown,34,1905.73732887913
GRIA1,NLGN3,0.536,negative,unknown,34,1905.73732887913
GRIA1,OLFM1,0.588,negative,unknown,34,1905.73732887913
GRIA1,GRIK3,0.822,negative,unknown,34,1905.73732887913
GRIA1,SYNDIG1,0.776,negative,unknown,34,1905.73732887913
GRIA1,GABRA5,0.552,negative,unknown,34,1905.73732887913
GRIA1,SCFD1,0.499,negative,unknown,34,1905.73732887913
GRIA1,NLGN1,0.633,negative,unknown,34,1905.73732887913
GRIA1,GOLGA2,0.534,negative,unknown,34,1905.73732887913
GRIA4,NPTX2,0.8,positive,unknown,24,1453.69335904424
GRIA4,NTRK2,0.42,positive,unknown,24,1453.69335904424
GRIA4,SHH,0.412,positive,unknown,24,1453.69335904424
GRIA4,HOMER1,0.42,positive,unknown,24,1453.69335904424
GRIA4,SHANK1,0.45,positive,unknown,24,1453.69335904424
GRIA4,NLGN1,0.496,positive,unknown,24,1453.69335904424
GRIA4,NCAM1,0.504,positive,unknown,24,1453.69335904424
GRIA4,GABRA5,0.53,positive,unknown,24,1453.69335904424
GRIA4,SHANK2,0.579,positive,unknown,24,1453.69335904424
GRIA4,SYNDIG1,0.59,positive,unknown,24,1453.69335904424
GRIA4,GRIK3,0.672,positive,unknown,24,1453.69335904424
GRIA4,GRIA1,0.997,positive,unknown,24,1453.69335904424
GRIK3,GNG11,0.534,positive,unknown,8,886.997916034538
GRIK3,GRIA4,0.672,positive,unknown,8,886.997916034538
GRIK3,NCALD,0.537,positive,unknown,8,886.997916034538
GRIK3,GRIA1,0.822,positive,unknown,8,886.997916034538
GXYLT1,EGF,0.523,negative,unknown,2,0
HADHB,HIBADH,0.539,positive,unknown,10,995.805028467535
HADHB,AHCYL1,0.411,positive,unknown,10,995.805028467535
HADHB,ABCA1,0.48,positive,unknown,10,995.805028467535
HADHB,IDH1,0.598,positive,unknown,10,995.805028467535
HADHB,ECHDC2,0.671,positive,unknown,10,995.805028467535
HERPUD1,XBP1,0.823,negative,unknown,8,62.5408577644045
HERPUD1,ID2,0.432,negative,unknown,8,62.5408577644045
HERPUD1,OPTN,0.43,negative,unknown,8,62.5408577644045
HERPUD1,CXCR4,0.45,negative,unknown,8,62.5408577644045
HEY1,GLI1,0.403,positive,unknown,22,85.2957380839169
HEY1,JAG1,0.926,positive,unknown,22,85.2957380839169
HEY1,NOTCH2,0.788,positive,unknown,22,85.2957380839169
HEY1,FGF2,0.403,positive,unknown,22,85.2957380839169
HEY1,EGF,0.436,positive,unknown,22,85.2957380839169
HEY1,ASCL1,0.499,positive,unknown,22,85.2957380839169
HEY1,NKD1,0.545,positive,unknown,22,85.2957380839169
HEY1,SHH,0.445,positive,unknown,22,85.2957380839169
HEY1,SOX2,0.488,positive,unknown,22,85.2957380839169
HEY1,ID1,0.774,positive,unknown,22,85.2957380839169
HEY1,RUNX2,0.889,positive,unknown,22,85.2957380839169
HIBADH,ECHDC2,0.415,negative,unknown,8,188.772154099558
HIBADH,HADHB,0.539,negative,unknown,8,188.772154099558
HIBADH,BCAT1,0.574,negative,unknown,8,188.772154099558
HIBADH,ALDH7A1,0.927,negative,unknown,8,188.772154099558
HJURP,ECT2,0.588,negative,unknown,4,0
HJURP,PTTG1,0.708,negative,unknown,4,0
HOMER1,NPTX2,0.692,negative,unknown,20,394.214594059358
HOMER1,PLK2,0.504,negative,unknown,20,394.214594059358
HOMER1,NTRK2,0.498,negative,unknown,20,394.214594059358
HOMER1,GRIA4,0.42,negative,unknown,20,394.214594059358
HOMER1,SHANK1,0.984,negative,unknown,20,394.214594059358
HOMER1,HOPX,0.414,negative,unknown,20,394.214594059358
HOMER1,NLGN3,0.721,negative,unknown,20,394.214594059358
HOMER1,NLGN1,0.726,negative,unknown,20,394.214594059358
HOMER1,GRIA1,0.873,negative,unknown,20,394.214594059358
HOMER1,SHANK2,0.937,negative,unknown,20,394.214594059358
HOPX,LRIG1,0.744,positive,unknown,18,669.672327086633
HOPX,S1PR1,0.444,positive,unknown,18,669.672327086633
HOPX,SOX2,0.662,positive,unknown,18,669.672327086633
HOPX,HOMER1,0.414,positive,unknown,18,669.672327086633
HOPX,FGFR3,0.434,positive,unknown,18,669.672327086633
HOPX,NKX2-1,0.697,positive,unknown,18,669.672327086633
HOPX,ATP1A2,0.42,positive,unknown,18,669.672327086633
HOPX,COL11A1,0.419,positive,unknown,18,669.672327086633
HOPX,PAX6,0.522,positive,unknown,18,669.672327086633
HS3ST3B1,EXTL2,0.457,negative,unknown,4,367
HS3ST3B1,HS6ST2,0.509,negative,unknown,4,367
HS6ST2,HS3ST3B1,0.509,negative,unknown,2,0
HSPB1,VCL,0.447,negative,unknown,14,751.304754086768
HSPB1,SOX2,0.453,negative,unknown,14,751.304754086768
HSPB1,GDF15,0.507,negative,unknown,14,751.304754086768
HSPB1,ANXA5,0.51,negative,unknown,14,751.304754086768
HSPB1,NES,0.555,negative,unknown,14,751.304754086768
HSPB1,UBC,0.573,negative,unknown,14,751.304754086768
HSPB1,PRDX6,0.581,negative,unknown,14,751.304754086768
HTR1D,GNG11,0.681,positive,unknown,2,0
ID1,ID2,0.516,negative,unknown,20,79.0906133833709
ID1,JAG1,0.554,negative,unknown,20,79.0906133833709
ID1,SMAD7,0.564,negative,unknown,20,79.0906133833709
ID1,NKD1,0.437,negative,unknown,20,79.0906133833709
ID1,SOX2,0.405,negative,unknown,20,79.0906133833709
ID1,HEY1,0.774,negative,unknown,20,79.0906133833709
ID1,FOXO3,0.989,negative,unknown,20,79.0906133833709
ID1,BMPR2,0.592,negative,unknown,20,79.0906133833709
ID1,FOXO1,0.438,negative,unknown,20,79.0906133833709
ID1,TGFBR1,0.486,negative,unknown,20,79.0906133833709
ID2,SOX2,0.418,negative,unknown,14,44.9049712283977
ID2,RORA,0.43,negative,unknown,14,44.9049712283977
ID2,HERPUD1,0.432,negative,unknown,14,44.9049712283977
ID2,KIT,0.438,negative,unknown,14,44.9049712283977
ID2,SMAD7,0.478,negative,unknown,14,44.9049712283977
ID2,ID1,0.516,negative,unknown,14,44.9049712283977
ID2,ASCL1,0.666,negative,unknown,14,44.9049712283977
IDH1,PGRMC1,0.403,positive,unknown,26,3217.64525619682
IDH1,EGF,0.446,positive,unknown,26,3217.64525619682
IDH1,KIT,0.698,positive,unknown,26,3217.64525619682
IDH1,SOX2,0.591,positive,unknown,26,3217.64525619682
IDH1,HADHB,0.598,positive,unknown,26,3217.64525619682
IDH1,FGFR3,0.599,positive,unknown,26,3217.64525619682
IDH1,NES,0.453,positive,unknown,26,3217.64525619682
IDH1,PDP1,0.419,positive,unknown,26,3217.64525619682
IDH1,TET3,0.51,positive,unknown,26,3217.64525619682
IDH1,SLC1A5,0.546,positive,unknown,26,3217.64525619682
IDH1,UBC,0.57,positive,unknown,26,3217.64525619682
IDH1,ME3,0.629,positive,unknown,26,3217.64525619682
IDH1,BCAT1,0.709,positive,unknown,26,3217.64525619682
IDI1,INSIG1,0.86,negative,unknown,6,0
IDI1,DHCR7,0.864,negative,unknown,6,0
IDI1,FDFT1,0.94,negative,unknown,6,0
IER2,PHLDA1,0.503,negative,unknown,4,732
IER2,BTG2,0.636,negative,unknown,4,732
IFITM3,RTN4,0.459,negative,unknown,2,0
IGF1R,GLI1,0.407,positive,unknown,42,821.213736741224
IGF1R,JAG1,0.6,positive,unknown,42,821.213736741224
IGF1R,NOTCH2,0.626,positive,unknown,42,821.213736741224
IGF1R,SMAD7,0.418,positive,unknown,42,821.213736741224
IGF1R,FGF2,0.9,positive,unknown,42,821.213736741224
IGF1R,EGF,0.997,positive,unknown,42,821.213736741224
IGF1R,NRG1,0.504,positive,unknown,42,821.213736741224
IGF1R,KIT,0.563,positive,unknown,42,821.213736741224
IGF1R,ANXA5,0.509,positive,unknown,42,821.213736741224
IGF1R,SHH,0.431,positive,unknown,42,821.213736741224
IGF1R,SOX2,0.637,positive,unknown,42,821.213736741224
IGF1R,FOXO3,0.674,positive,unknown,42,821.213736741224
IGF1R,RUNX2,0.402,positive,unknown,42,821.213736741224
IGF1R,IRS4,0.968,positive,unknown,42,821.213736741224
IGF1R,IRS2,0.998,positive,unknown,42,821.213736741224
IGF1R,FOXO1,0.783,positive,unknown,42,821.213736741224
IGF1R,BCL2L11,0.447,positive,unknown,42,821.213736741224
IGF1R,LIMA1,0.449,positive,unknown,42,821.213736741224
IGF1R,CXCR4,0.697,positive,unknown,42,821.213736741224
IGF1R,FGF12,0.441,positive,unknown,42,821.213736741224
IGF1R,PGF,0.744,positive,unknown,42,821.213736741224
IKZF4,FOXO1,0.449,positive,unknown,2,0
IMMP1L,PAX6,0.625,negative,unknown,2,0
INSIG1,PGRMC1,0.967,negative,unknown,16,609.208146556903
INSIG1,RERG,0.406,negative,unknown,16,609.208146556903
INSIG1,PERP,0.401,negative,unknown,16,609.208146556903
INSIG1,IRS2,0.624,negative,unknown,16,609.208146556903
INSIG1,ABCA1,0.696,negative,unknown,16,609.208146556903
INSIG1,DHCR7,0.709,negative,unknown,16,609.208146556903
INSIG1,FDFT1,0.774,negative,unknown,16,609.208146556903
INSIG1,IDI1,0.86,negative,unknown,16,609.208146556903
IRS2,NTRK2,0.522,negative,unknown,12,360.115879014673
IRS2,FOXO3,0.681,negative,unknown,12,360.115879014673
IRS2,INSIG1,0.624,negative,unknown,12,360.115879014673
IRS2,IRS4,0.983,negative,unknown,12,360.115879014673
IRS2,FOXO1,0.825,negative,unknown,12,360.115879014673
IRS2,IGF1R,0.998,negative,unknown,12,360.115879014673
IRS4,IGF1R,0.968,negative,unknown,4,0
IRS4,IRS2,0.983,negative,unknown,4,0
JAG1,GLI1,0.524,negative,unknown,42,388.303579512387
JAG1,GLI3,0.423,negative,unknown,42,388.303579512387
JAG1,SMAD7,0.432,negative,unknown,42,388.303579512387
JAG1,PTCH1,0.444,negative,unknown,42,388.303579512387
JAG1,TGFBR1,0.449,negative,unknown,42,388.303579512387
JAG1,UBC,0.457,negative,unknown,42,388.303579512387
JAG1,KIT,0.461,negative,unknown,42,388.303579512387
JAG1,NKD1,0.476,negative,unknown,42,388.303579512387
JAG1,GLI2,0.48,negative,unknown,42,388.303579512387
JAG1,RUNX2,0.487,negative,unknown,42,388.303579512387
JAG1,CXCR4,0.498,negative,unknown,42,388.303579512387
JAG1,NTRK2,0.502,negative,unknown,42,388.303579512387
JAG1,NES,0.524,negative,unknown,42,388.303579512387
JAG1,FGF2,0.536,negative,unknown,42,388.303579512387
JAG1,ID1,0.554,negative,unknown,42,388.303579512387
JAG1,IGF1R,0.6,negative,unknown,42,388.303579512387
JAG1,SHH,0.616,negative,unknown,42,388.303579512387
JAG1,SOX2,0.701,negative,unknown,42,388.303579512387
JAG1,EGF,0.869,negative,unknown,42,388.303579512387
JAG1,HEY1,0.926,negative,unknown,42,388.303579512387
JAG1,NOTCH2,0.999,negative,unknown,42,388.303579512387
KHDC4,SMC5,0.429,negative,unknown,4,20.2499573967569
KHDC4,NOVA1,0.403,negative,unknown,4,20.2499573967569
KIT,GLI1,0.536,positive,unknown,62,1635.34937677519
KIT,ID2,0.438,positive,unknown,62,1635.34937677519
KIT,LGALS3,0.59,positive,unknown,62,1635.34937677519
KIT,JAG1,0.461,positive,unknown,62,1635.34937677519
KIT,NOTCH2,0.469,positive,unknown,62,1635.34937677519
KIT,NID1,0.423,positive,unknown,62,1635.34937677519
KIT,FGF2,0.885,positive,unknown,62,1635.34937677519
KIT,EGF,0.973,positive,unknown,62,1635.34937677519
KIT,GJA1,0.496,positive,unknown,62,1635.34937677519
KIT,TGFBR1,0.4,positive,unknown,62,1635.34937677519
KIT,FOXO3,0.407,positive,unknown,62,1635.34937677519
KIT,PTCH1,0.416,positive,unknown,62,1635.34937677519
KIT,BCL2L11,0.427,positive,unknown,62,1635.34937677519
KIT,LIN28A,0.446,positive,unknown,62,1635.34937677519
KIT,NKX2-1,0.45,positive,unknown,62,1635.34937677519
KIT,LGR4,0.457,positive,unknown,62,1635.34937677519
KIT,FGF12,0.459,positive,unknown,62,1635.34937677519
KIT,SHH,0.464,positive,unknown,62,1635.34937677519
KIT,TET3,0.475,positive,unknown,62,1635.34937677519
KIT,DCT,0.478,positive,unknown,62,1635.34937677519
KIT,PIK3C2B,0.534,positive,unknown,62,1635.34937677519
KIT,IGF1R,0.563,positive,unknown,62,1635.34937677519
KIT,NES,0.587,positive,unknown,62,1635.34937677519
KIT,SOX2,0.613,positive,unknown,62,1635.34937677519
KIT,RUNX2,0.638,positive,unknown,62,1635.34937677519
KIT,ANXA5,0.654,positive,unknown,62,1635.34937677519
KIT,BMPR2,0.683,positive,unknown,62,1635.34937677519
KIT,IDH1,0.698,positive,unknown,62,1635.34937677519
KIT,NCAM1,0.785,positive,unknown,62,1635.34937677519
KIT,PGF,0.798,positive,unknown,62,1635.34937677519
KIT,CXCR4,0.833,positive,unknown,62,1635.34937677519
KLF9,DDIT4,0.409,negative,unknown,6,9.04226631999198
KLF9,LIN28A,0.405,negative,unknown,6,9.04226631999198
KLF9,FOXO1,0.451,negative,unknown,6,9.04226631999198
KRT17,GLI1,0.523,negative,unknown,4,7.03582462505648
KRT17,DSP,0.435,negative,unknown,4,7.03582462505648
LAMC1,LGALS1,0.631,negative,unknown,18,548.378189260063
LAMC1,LGALS3,0.439,negative,unknown,18,548.378189260063
LAMC1,COL11A1,0.432,negative,unknown,18,548.378189260063
LAMC1,TNC,0.447,negative,unknown,18,548.378189260063
LAMC1,SLC20A2,0.55,negative,unknown,18,548.378189260063
LAMC1,EGF,0.561,negative,unknown,18,548.378189260063
LAMC1,COL14A1,0.646,negative,unknown,18,548.378189260063
LAMC1,DMD,0.687,negative,unknown,18,548.378189260063
LAMC1,NID1,0.997,negative,unknown,18,548.378189260063
LARP1B,LARP4B,0.616,negative,unknown,2,0
LARP4B,LARP1B,0.616,negative,unknown,2,0
LGALS1,TMSB10,0.427,negative,unknown,14,1104.52510012736
LGALS1,TRH,0.451,negative,unknown,14,1104.52510012736
LGALS1,EGF,0.493,negative,unknown,14,1104.52510012736
LGALS1,NLGN1,0.54,negative,unknown,14,1104.52510012736
LGALS1,LAMC1,0.631,negative,unknown,14,1104.52510012736
LGALS1,ANXA5,0.689,negative,unknown,14,1104.52510012736
LGALS1,LGALS3,0.735,negative,unknown,14,1104.52510012736
LGALS3,LGALS1,0.735,negative,unknown,32,2351.98238408647
LGALS3,APOA1,0.526,negative,unknown,32,2351.98238408647
LGALS3,GDF15,0.667,negative,unknown,32,2351.98238408647
LGALS3,CXCR4,0.416,negative,unknown,32,2351.98238408647
LGALS3,LAMC1,0.439,negative,unknown,32,2351.98238408647
LGALS3,EFHD2,0.441,negative,unknown,32,2351.98238408647
LGALS3,DSP,0.457,negative,unknown,32,2351.98238408647
LGALS3,COX17,0.474,negative,unknown,32,2351.98238408647
LGALS3,ANXA5,0.477,negative,unknown,32,2351.98238408647
LGALS3,MSN,0.506,negative,unknown,32,2351.98238408647
LGALS3,KIT,0.59,negative,unknown,32,2351.98238408647
LGALS3,FGF2,0.613,negative,unknown,32,2351.98238408647
LGALS3,EGF,0.773,negative,unknown,32,2351.98238408647
LGALS3,SLC3A2,0.829,negative,unknown,32,2351.98238408647
LGALS3,RUNX2,0.887,negative,unknown,32,2351.98238408647
LGALS3,MERTK,0.918,negative,unknown,32,2351.98238408647
LGR4,KIT,0.457,negative,unknown,4,3.4730536087953
LGR4,UBC,0.519,negative,unknown,4,3.4730536087953
LHX2,VAX2,0.449,negative,unknown,36,1834.17630856842
LHX2,SLIT1,0.628,negative,unknown,36,1834.17630856842
LHX2,ASCL1,0.749,negative,unknown,36,1834.17630856842
LHX2,SHH,0.581,negative,unknown,36,1834.17630856842
LHX2,SOX2,0.601,negative,unknown,36,1834.17630856842
LHX2,SOX1,0.464,negative,unknown,36,1834.17630856842
LHX2,LMO1,0.429,negative,unknown,36,1834.17630856842
LHX2,FOXG1,0.731,negative,unknown,36,1834.17630856842
LHX2,NKX2-1,0.444,negative,unknown,36,1834.17630856842
LHX2,NES,0.447,negative,unknown,36,1834.17630856842
LHX2,VAX1,0.47,negative,unknown,36,1834.17630856842
LHX2,SSBP3,0.726,negative,unknown,36,1834.17630856842
LHX2,ZIC2,0.445,negative,unknown,36,1834.17630856842
LHX2,NKX2-2,0.446,negative,unknown,36,1834.17630856842
LHX2,UNC5D,0.464,negative,unknown,36,1834.17630856842
LHX2,SP8,0.52,negative,unknown,36,1834.17630856842
LHX2,FEZF1,0.554,negative,unknown,36,1834.17630856842
LHX2,PAX6,0.576,negative,unknown,36,1834.17630856842
LIG3,REV3L,0.423,negative,unknown,6,1.79166666666667
LIG3,UBC,0.449,negative,unknown,6,1.79166666666667
LIG3,CUL4B,0.464,negative,unknown,6,1.79166666666667
LIMA1,VCL,0.773,negative,unknown,6,27.6330873119886
LIMA1,IGF1R,0.449,negative,unknown,6,27.6330873119886
LIMA1,PALLD,0.565,negative,unknown,6,27.6330873119886
LIN28A,SALL1,0.407,positive,unknown,28,496.350259210024
LIN28A,FGF2,0.607,positive,unknown,28,496.350259210024
LIN28A,EGF,0.412,positive,unknown,28,496.350259210024
LIN28A,ASCL1,0.47,positive,unknown,28,496.350259210024
LIN28A,ZIC3,0.53,positive,unknown,28,496.350259210024
LIN28A,KIT,0.446,positive,unknown,28,496.350259210024
LIN28A,SOX2,0.983,positive,unknown,28,496.350259210024
LIN28A,SOX1,0.666,positive,unknown,28,496.350259210024
LIN28A,NES,0.533,positive,unknown,28,496.350259210024
LIN28A,KLF9,0.405,positive,unknown,28,496.350259210024
LIN28A,FOXA2,0.433,positive,unknown,28,496.350259210024
LIN28A,OTX2,0.521,positive,unknown,28,496.350259210024
LIN28A,ZNF362,0.546,positive,unknown,28,496.350259210024
LIN28A,PAX6,0.558,positive,unknown,28,496.350259210024
LMO1,LHX2,0.429,negative,unknown,8,279.777906936823
LMO1,NKX2-1,0.442,negative,unknown,8,279.777906936823
LMO1,LMO4,0.627,negative,unknown,8,279.777906936823
LMO1,SSBP3,0.644,negative,unknown,8,279.777906936823
LMO4,LMO1,0.627,negative,unknown,4,0
LMO4,SSBP3,0.863,negative,unknown,4,0
LOXL2,COL14A1,0.476,negative,unknown,4,3.11279178338002
LOXL2,BMP1,0.846,negative,unknown,4,3.11279178338002
LPAR1,GNG11,0.611,negative,unknown,12,88.8183312200131
LPAR1,FGF2,0.433,negative,unknown,12,88.8183312200131
LPAR1,FRZB,0.448,negative,unknown,12,88.8183312200131
LPAR1,S1PR1,0.428,negative,unknown,12,88.8183312200131
LPAR1,RGS16,0.559,negative,unknown,12,88.8183312200131
LPAR1,CXCR4,0.414,negative,unknown,12,88.8183312200131
LPP,VCL,0.631,negative,unknown,4,0
LPP,PALLD,0.657,negative,unknown,4,0
LRIG1,GLI1,0.465,negative,unknown,12,373.679097079384
LRIG1,EGF,0.776,negative,unknown,12,373.679097079384
LRIG1,UBC,0.517,negative,unknown,12,373.679097079384
LRIG1,PTPRG,0.561,negative,unknown,12,373.679097079384
LRIG1,ACVR2B,0.598,negative,unknown,12,373.679097079384
LRIG1,HOPX,0.744,negative,unknown,12,373.679097079384
LRP4,SHH,0.414,positive,unknown,6,320.848024876986
LRP4,BMP1,0.439,positive,unknown,6,320.848024876986
LRP4,SPON1,0.503,positive,unknown,6,320.848024876986
MAN2A1,GORASP2,0.465,negative,unknown,6,183.531964998154
MAN2A1,PTCH1,0.465,negative,unknown,6,183.531964998154
MAN2A1,GOLGA2,0.555,negative,unknown,6,183.531964998154
MAX,FOXO3,0.627,negative,unknown,6,90.1528969884288
MAX,TGFBR1,0.405,negative,unknown,6,90.1528969884288
MAX,PALLD,0.503,negative,unknown,6,90.1528969884288
ME3,AARS1,0.41,negative,unknown,4,61.3737142696145
ME3,IDH1,0.629,negative,unknown,4,61.3737142696145
MERTK,LGALS3,0.918,negative,unknown,8,561.370671549156
MERTK,ABCA1,0.47,negative,unknown,8,561.370671549156
MERTK,CA4,0.48,negative,unknown,8,561.370671549156
MERTK,DOCK1,0.644,negative,unknown,8,561.370671549156
MMD,PAQR9,0.401,positive,unknown,2,0
MRPS6,CELSR2,0.43,negative,unknown,6,474.371386749721
MRPS6,ECHDC2,0.458,negative,unknown,6,474.371386749721
MRPS6,SLC5A3,0.695,negative,unknown,6,474.371386749721
MSN,VCL,0.951,negative,unknown,30,2045.73514264633
MSN,LGALS3,0.506,negative,unknown,30,2045.73514264633
MSN,EGF,0.423,negative,unknown,30,2045.73514264633
MSN,RAB5A,0.421,negative,unknown,30,2045.73514264633
MSN,RAB11FIP1,0.451,negative,unknown,30,2045.73514264633
MSN,PLS1,0.862,negative,unknown,30,2045.73514264633
MSN,FERMT2,0.45,negative,unknown,30,2045.73514264633
MSN,ADD3,0.501,negative,unknown,30,2045.73514264633
MSN,EFHD2,0.457,negative,unknown,30,2045.73514264633
MSN,PALLD,0.474,negative,unknown,30,2045.73514264633
MSN,RRBP1,0.509,negative,unknown,30,2045.73514264633
MSN,PODXL,0.576,negative,unknown,30,2045.73514264633
MSN,DSP,0.583,negative,unknown,30,2045.73514264633
MSN,TPM4,0.655,negative,unknown,30,2045.73514264633
MSN,ERMN,0.698,negative,unknown,30,2045.73514264633
MTTP,APOA1,0.899,positive,unknown,4,0
MTTP,ABCA1,0.566,positive,unknown,4,0
MYLK,VCL,0.814,negative,unknown,14,117.135756585195
MYLK,MYL11,0.738,negative,unknown,14,117.135756585195
MYLK,TPM1,0.857,negative,unknown,14,117.135756585195
MYLK,ANGPTL2,0.486,negative,unknown,14,117.135756585195
MYLK,FBN2,0.503,negative,unknown,14,117.135756585195
MYLK,MYOCD,0.546,negative,unknown,14,117.135756585195
MYLK,TPM4,0.707,negative,unknown,14,117.135756585195
MYL11,VCL,0.571,negative,unknown,14,25.6691332251942
MYL11,CASQ2,0.441,negative,unknown,14,25.6691332251942
MYL11,PDLIM3,0.483,negative,unknown,14,25.6691332251942
MYL11,MYLK,0.738,negative,unknown,14,25.6691332251942
MYL11,TPM4,0.748,negative,unknown,14,25.6691332251942
MYL11,ACTN3,0.784,negative,unknown,14,25.6691332251942
MYL11,TPM1,0.833,negative,unknown,14,25.6691332251942
MYOCD,CASQ2,0.444,positive,unknown,6,76.6798772551774
MYOCD,FOXO3,0.471,positive,unknown,6,76.6798772551774
MYOCD,MYLK,0.546,positive,unknown,6,76.6798772551774
MYORG,GNPTG,0.535,positive,unknown,4,242.797369505223
MYORG,SLC20A2,0.814,positive,unknown,4,242.797369505223
MYRF,ERMN,0.533,positive,unknown,6,294.015335348967
MYRF,NKX2-2,0.617,positive,unknown,6,294.015335348967
MYRF,TMEM98,0.759,positive,unknown,6,294.015335348967
NAV1,NRG1,0.496,negative,unknown,4,0
NAV1,RTN4,0.536,negative,unknown,4,0
NCALD,GRIK3,0.537,negative,unknown,4,367
NCALD,AP1S2,0.548,negative,unknown,4,367
NCAM1,APOA1,0.612,positive,unknown,50,3335.05332024725
NCAM1,FGF2,0.544,positive,unknown,50,3335.05332024725
NCAM1,TNC,0.483,positive,unknown,50,3335.05332024725
NCAM1,EGF,0.453,positive,unknown,50,3335.05332024725
NCAM1,ASCL1,0.527,positive,unknown,50,3335.05332024725
NCAM1,CDH11,0.602,positive,unknown,50,3335.05332024725
NCAM1,NTRK2,0.693,positive,unknown,50,3335.05332024725
NCAM1,GRIA4,0.504,positive,unknown,50,3335.05332024725
NCAM1,KIT,0.785,positive,unknown,50,3335.05332024725
NCAM1,ANXA5,0.479,positive,unknown,50,3335.05332024725
NCAM1,SHH,0.467,positive,unknown,50,3335.05332024725
NCAM1,ELF4,0.444,positive,unknown,50,3335.05332024725
NCAM1,BASP1,0.502,positive,unknown,50,3335.05332024725
NCAM1,SOX2,0.549,positive,unknown,50,3335.05332024725
NCAM1,SOX1,0.427,positive,unknown,50,3335.05332024725
NCAM1,EPHA3,0.421,positive,unknown,50,3335.05332024725
NCAM1,NKX2-1,0.632,positive,unknown,50,3335.05332024725
NCAM1,NLGN3,0.58,positive,unknown,50,3335.05332024725
NCAM1,NES,0.665,positive,unknown,50,3335.05332024725
NCAM1,PODXL,0.465,positive,unknown,50,3335.05332024725
NCAM1,CXCR4,0.602,positive,unknown,50,3335.05332024725
NCAM1,NLGN1,0.647,positive,unknown,50,3335.05332024725
NCAM1,PCSK5,0.614,positive,unknown,50,3335.05332024725
NCAM1,PAX6,0.535,positive,unknown,50,3335.05332024725
NCAM1,DCX,0.675,positive,unknown,50,3335.05332024725
NES,GLI1,0.587,positive,unknown,70,1993.046878064
NES,HSPB1,0.555,positive,unknown,70,1993.046878064
NES,JAG1,0.524,positive,unknown,70,1993.046878064
NES,NOTCH2,0.431,positive,unknown,70,1993.046878064
NES,FGF2,0.836,positive,unknown,70,1993.046878064
NES,EGF,0.789,positive,unknown,70,1993.046878064
NES,SLIT1,0.515,positive,unknown,70,1993.046878064
NES,ASCL1,0.744,positive,unknown,70,1993.046878064
NES,NTRK2,0.546,positive,unknown,70,1993.046878064
NES,GJA1,0.508,positive,unknown,70,1993.046878064
NES,NRG1,0.435,positive,unknown,70,1993.046878064
NES,KIT,0.587,positive,unknown,70,1993.046878064
NES,ANXA5,0.428,positive,unknown,70,1993.046878064
NES,SHH,0.703,positive,unknown,70,1993.046878064
NES,SOX2,0.891,positive,unknown,70,1993.046878064
NES,SOX1,0.795,positive,unknown,70,1993.046878064
NES,PTCH1,0.432,positive,unknown,70,1993.046878064
NES,FOXG1,0.73,positive,unknown,70,1993.046878064
NES,FGFR3,0.545,positive,unknown,70,1993.046878064
NES,NKX2-1,0.431,positive,unknown,70,1993.046878064
NES,CD2AP,0.451,positive,unknown,70,1993.046878064
NES,BMPR2,0.428,positive,unknown,70,1993.046878064
NES,LHX2,0.447,positive,unknown,70,1993.046878064
NES,GLI3,0.448,positive,unknown,70,1993.046878064
