"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","20/390","496/20772",0.00120360721803214,0.0315867981122964,0.0265994089366707,"ENSG00000129474/ENSG00000150593/ENSG00000184557/ENSG00000150457/ENSG00000125378/ENSG00000105767/ENSG00000082701/ENSG00000113648/ENSG00000180370/ENSG00000145147/ENSG00000134318/ENSG00000114166/ENSG00000185551/ENSG00000167470/ENSG00000108946/ENSG00000139687/ENSG00000144677/ENSG00000108861/ENSG00000018408/ENSG00000183853",20
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","9/390","138/20772",0.00120784737435699,0.0315867981122964,0.0265994089366707,"ENSG00000125378/ENSG00000132669/ENSG00000107485/ENSG00000134318/ENSG00000113140/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",9
"GO:0051150","GO:0051150","regulation of smooth muscle cell differentiation","5/390","43/20772",0.00121757130877002,0.0316329800807897,0.0266382990154018,"ENSG00000148516/ENSG00000150593/ENSG00000172638/ENSG00000125378/ENSG00000169057",5
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","10/390","167/20772",0.00126163908404556,0.0325650347992279,0.0274231871993498,"ENSG00000134352/ENSG00000167601/ENSG00000171791/ENSG00000169057/ENSG00000164830/ENSG00000006210/ENSG00000113742/ENSG00000064393/ENSG00000132688/ENSG00000122756",10
"GO:0110053","GO:0110053","regulation of actin filament organization","14/390","292/20772",0.00132654580658757,0.0340194811689392,0.0286479841422646,"ENSG00000118523/ENSG00000165410/ENSG00000151422/ENSG00000197694/ENSG00000166949/ENSG00000180370/ENSG00000006210/ENSG00000155366/ENSG00000145147/ENSG00000134318/ENSG00000151491/ENSG00000087274/ENSG00000138443/ENSG00000183853",14
"GO:0003176","GO:0003176","aortic valve development","5/390","44/20772",0.00135279953106131,0.034470372666466,0.029027682245445,"ENSG00000125378/ENSG00000107485/ENSG00000145147/ENSG00000134318/ENSG00000139687",5
"GO:1903828","GO:1903828","negative regulation of protein localization","12/390","231/20772",0.0014739412658021,0.0373179396914862,0.0314256334244094,"ENSG00000150457/ENSG00000198168/ENSG00000082701/ENSG00000113648/ENSG00000203879/ENSG00000169047/ENSG00000092148/ENSG00000134318/ENSG00000166963/ENSG00000167470/ENSG00000073921/ENSG00000100401",12
"GO:0010591","GO:0010591","regulation of lamellipodium assembly","5/390","45/20772",0.0014987876871149,0.0374328145210331,0.0315223701229753,"ENSG00000075618/ENSG00000151422/ENSG00000145147/ENSG00000138443/ENSG00000138193",5
"GO:0001558","GO:0001558","regulation of cell growth","19/390","469/20772",0.00150040721251628,0.0374328145210331,0.0315223701229753,"ENSG00000179833/ENSG00000022267/ENSG00000177189/ENSG00000135924/ENSG00000187079/ENSG00000137575/ENSG00000146648/ENSG00000152377/ENSG00000171791/ENSG00000166949/ENSG00000082701/ENSG00000203879/ENSG00000187323/ENSG00000144560/ENSG00000145147/ENSG00000094631/ENSG00000139687/ENSG00000135333/ENSG00000138193",19
"GO:0035051","GO:0035051","cardiocyte differentiation","10/390","171/20772",0.00150672964109819,0.0374328145210331,0.0315223701229753,"ENSG00000110693/ENSG00000150593/ENSG00000146648/ENSG00000125378/ENSG00000163110/ENSG00000125266/ENSG00000113721/ENSG00000069702/ENSG00000166225/ENSG00000117707",10
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis","4/390","27/20772",0.00152549016321224,0.037663499371234,0.0317166310494602,"ENSG00000148516/ENSG00000064393/ENSG00000166225/ENSG00000117707",4
"GO:0033673","GO:0033673","negative regulation of kinase activity","13/390","266/20772",0.0016456109519606,0.0403784168768111,0.0340028773699462,"ENSG00000129474/ENSG00000150593/ENSG00000150457/ENSG00000125378/ENSG00000113648/ENSG00000180370/ENSG00000114166/ENSG00000185551/ENSG00000167470/ENSG00000108946/ENSG00000139687/ENSG00000108861/ENSG00000018408",13
"GO:0051261","GO:0051261","protein depolymerization","8/390","117/20772",0.00165607551664803,0.0403858906667236,0.0340091710877672,"ENSG00000101871/ENSG00000165410/ENSG00000197694/ENSG00000094631/ENSG00000151491/ENSG00000166963/ENSG00000087274/ENSG00000132688",8
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","9/390","145/20772",0.00170437727122731,0.0410599978977488,0.0345768403349464,"ENSG00000167552/ENSG00000101871/ENSG00000185340/ENSG00000169057/ENSG00000130779/ENSG00000182628/ENSG00000094631/ENSG00000166963/ENSG00000109171",9
"GO:0048593","GO:0048593","camera-type eye morphogenesis","9/390","145/20772",0.00170437727122731,0.0410599978977488,0.0345768403349464,"ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000125378/ENSG00000165323/ENSG00000064393/ENSG00000166225/ENSG00000138443/ENSG00000117707",9
"GO:0008306","GO:0008306","associative learning","7/390","92/20772",0.00173802266950314,0.0413691024627243,0.0348371389159784,"ENSG00000167552/ENSG00000085788/ENSG00000110881/ENSG00000169057/ENSG00000162374/ENSG00000166963/ENSG00000146242",7
"GO:0060395","GO:0060395","SMAD protein signal transduction","7/390","92/20772",0.00173802266950314,0.0413691024627243,0.0348371389159784,"ENSG00000125378/ENSG00000026025/ENSG00000166949/ENSG00000176973/ENSG00000064393/ENSG00000168874/ENSG00000018408",7
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","4/390","28/20772",0.00175364858808244,0.0413801709692416,0.0348464597635719,"ENSG00000118523/ENSG00000125378/ENSG00000026025/ENSG00000113721",4
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","16/390","369/20772",0.00175930789781178,0.0413801709692416,0.0348464597635719,"ENSG00000150593/ENSG00000184557/ENSG00000150457/ENSG00000125378/ENSG00000105767/ENSG00000113648/ENSG00000180370/ENSG00000145147/ENSG00000114166/ENSG00000185551/ENSG00000108946/ENSG00000139687/ENSG00000144677/ENSG00000108861/ENSG00000018408/ENSG00000183853",16
"GO:0014706","GO:0014706","striated muscle tissue development","13/390","269/20772",0.00181707841421995,0.0420683956377931,0.0354260173791942,"ENSG00000110693/ENSG00000125378/ENSG00000163110/ENSG00000166949/ENSG00000148677/ENSG00000125266/ENSG00000081479/ENSG00000113721/ENSG00000144560/ENSG00000069702/ENSG00000108946/ENSG00000166225/ENSG00000117707",13
"GO:0001503","GO:0001503","ossification","19/390","477/20772",0.0018178988013359,0.0420683956377931,0.0354260173791942,"ENSG00000139219/ENSG00000134352/ENSG00000118523/ENSG00000109906/ENSG00000142871/ENSG00000011028/ENSG00000146648/ENSG00000125378/ENSG00000171791/ENSG00000166949/ENSG00000082701/ENSG00000150938/ENSG00000138696/ENSG00000169231/ENSG00000138829/ENSG00000147257/ENSG00000182197/ENSG00000204262/ENSG00000018408",19
"GO:0010712","GO:0010712","regulation of collagen metabolic process","5/390","47/20772",0.00182507429323868,0.0420683956377931,0.0354260173791942,"ENSG00000118523/ENSG00000125378/ENSG00000026025/ENSG00000113721/ENSG00000101439",5
"GO:0048041","GO:0048041","focal adhesion assembly","7/390","93/20772",0.00184981085328506,0.0420683956377931,0.0354260173791942,"ENSG00000129474/ENSG00000171791/ENSG00000166949/ENSG00000134318/ENSG00000137076/ENSG00000108861/ENSG00000137801",7
"GO:0051017","GO:0051017","actin filament bundle assembly","10/390","176/20772",0.00186605156476935,0.0420683956377931,0.0354260173791942,"ENSG00000118523/ENSG00000075618/ENSG00000166949/ENSG00000111859/ENSG00000180370/ENSG00000006210/ENSG00000155366/ENSG00000134318/ENSG00000151491/ENSG00000087274",10
"GO:0001101","GO:0001101","response to acid chemical","9/390","147/20772",0.00187280956188149,0.0420683956377931,0.0354260173791942,"ENSG00000148516/ENSG00000167552/ENSG00000118523/ENSG00000162909/ENSG00000146648/ENSG00000171791/ENSG00000113742/ENSG00000204262/ENSG00000145431",9
"GO:0006997","GO:0006997","nucleus organization","9/390","147/20772",0.00187280956188149,0.0420683956377931,0.0354260173791942,"ENSG00000143479/ENSG00000171016/ENSG00000130956/ENSG00000119408/ENSG00000130202/ENSG00000197724/ENSG00000064393/ENSG00000173960/ENSG00000115561",9
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","14/390","303/20772",0.00187323422085268,0.0420683956377931,0.0354260173791942,"ENSG00000134352/ENSG00000138760/ENSG00000082701/ENSG00000169057/ENSG00000169047/ENSG00000153936/ENSG00000182054/ENSG00000114166/ENSG00000167470/ENSG00000078269/ENSG00000182197/ENSG00000166741/ENSG00000196182/ENSG00000008405",14
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","11/390","208/20772",0.00199271099203676,0.0442645187324539,0.0372753841957507,"ENSG00000075618/ENSG00000151422/ENSG00000082701/ENSG00000136811/ENSG00000138036/ENSG00000145147/ENSG00000151491/ENSG00000150625/ENSG00000138443/ENSG00000138193/ENSG00000169760",11
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","17/390","409/20772",0.00200217345400139,0.0442645187324539,0.0372753841957507,"ENSG00000129474/ENSG00000150593/ENSG00000150457/ENSG00000146648/ENSG00000125378/ENSG00000183283/ENSG00000176907/ENSG00000113648/ENSG00000113721/ENSG00000114166/ENSG00000185551/ENSG00000108946/ENSG00000139687/ENSG00000137801/ENSG00000145431/ENSG00000117707/ENSG00000161202",17
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","4/390","29/20772",0.00200443103694131,0.0442645187324539,0.0372753841957507,"ENSG00000118523/ENSG00000125378/ENSG00000026025/ENSG00000113721",4
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","12/390","240/20772",0.00203030529980255,0.0442762593491811,0.0372852710308893,"ENSG00000134352/ENSG00000167601/ENSG00000171791/ENSG00000169057/ENSG00000164830/ENSG00000006210/ENSG00000107485/ENSG00000113742/ENSG00000064393/ENSG00000135333/ENSG00000132688/ENSG00000122756",12
"GO:0035331","GO:0035331","negative regulation of hippo signaling","3/390","14/20772",0.0020495174138992,0.0442762593491811,0.0372852710308893,"ENSG00000129474/ENSG00000142279/ENSG00000144560",3
"GO:0071670","GO:0071670","smooth muscle cell chemotaxis","3/390","14/20772",0.0020495174138992,0.0442762593491811,0.0372852710308893,"ENSG00000197702/ENSG00000113721/ENSG00000145147",3
"GO:0072497","GO:0072497","mesenchymal stem cell differentiation","3/390","14/20772",0.0020495174138992,0.0442762593491811,0.0372852710308893,"ENSG00000110693/ENSG00000082701/ENSG00000134532",3
"GO:0060491","GO:0060491","regulation of cell projection assembly","11/390","210/20772",0.00214759432786349,0.0461046887526138,0.0388250010548327,"ENSG00000075618/ENSG00000151422/ENSG00000082701/ENSG00000136811/ENSG00000138036/ENSG00000145147/ENSG00000151491/ENSG00000150625/ENSG00000138443/ENSG00000138193/ENSG00000169760",11
"GO:0032963","GO:0032963","collagen metabolic process","8/390","122/20772",0.00215735147370721,0.0461046887526138,0.0388250010548327,"ENSG00000118523/ENSG00000011028/ENSG00000125378/ENSG00000026025/ENSG00000113721/ENSG00000101439/ENSG00000117385/ENSG00000141696",8
"GO:0042551","GO:0042551","neuron maturation","5/390","49/20772",0.00220053095485914,0.046178157804182,0.0388868697298375,"ENSG00000171791/ENSG00000169057/ENSG00000006210/ENSG00000139687/ENSG00000074527",5
"GO:1905314","GO:1905314","semi-lunar valve development","5/390","49/20772",0.00220053095485914,0.046178157804182,0.0388868697298375,"ENSG00000125378/ENSG00000107485/ENSG00000145147/ENSG00000134318/ENSG00000139687",5
"GO:0061572","GO:0061572","actin filament bundle organization","10/390","180/20772",0.00220082655244465,0.046178157804182,0.0388868697298375,"ENSG00000118523/ENSG00000075618/ENSG00000166949/ENSG00000111859/ENSG00000180370/ENSG00000006210/ENSG00000155366/ENSG00000134318/ENSG00000151491/ENSG00000087274",10
"GO:0009791","GO:0009791","post-embryonic development","7/390","96/20772",0.00221887500392422,0.046178157804182,0.0388868697298375,"ENSG00000150347/ENSG00000125378/ENSG00000171791/ENSG00000166147/ENSG00000169057/ENSG00000107485/ENSG00000056586",7
"GO:0097581","GO:0097581","lamellipodium organization","7/390","96/20772",0.00221887500392422,0.046178157804182,0.0388868697298375,"ENSG00000129474/ENSG00000075618/ENSG00000023902/ENSG00000151422/ENSG00000145147/ENSG00000138443/ENSG00000138193",7
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","8/390","123/20772",0.00227056487525201,0.0468289077448484,0.0394348696798724,"ENSG00000148204/ENSG00000142871/ENSG00000125378/ENSG00000166147/ENSG00000081479/ENSG00000150938/ENSG00000064393/ENSG00000147257",8
"GO:0060485","GO:0060485","mesenchyme development","15/390","344/20772",0.00229423650920023,0.0468289077448484,0.0394348696798724,"ENSG00000148204/ENSG00000150593/ENSG00000137575/ENSG00000125378/ENSG00000170558/ENSG00000171791/ENSG00000166949/ENSG00000082701/ENSG00000113721/ENSG00000069702/ENSG00000107485/ENSG00000134318/ENSG00000182197/ENSG00000018408/ENSG00000144730",15
"GO:0032535","GO:0032535","regulation of cellular component size","16/390","379/20772",0.00230055054477836,0.0468289077448484,0.0394348696798724,"ENSG00000165410/ENSG00000151422/ENSG00000197694/ENSG00000127483/ENSG00000082701/ENSG00000203879/ENSG00000187323/ENSG00000166275/ENSG00000145147/ENSG00000094631/ENSG00000151491/ENSG00000087274/ENSG00000073921/ENSG00000135333/ENSG00000115561/ENSG00000183853",16
"GO:0051348","GO:0051348","negative regulation of transferase activity","14/390","310/20772",0.00230998874037954,0.0468289077448484,0.0394348696798724,"ENSG00000129474/ENSG00000150593/ENSG00000150457/ENSG00000125378/ENSG00000082701/ENSG00000113648/ENSG00000180370/ENSG00000114166/ENSG00000185551/ENSG00000167470/ENSG00000108946/ENSG00000139687/ENSG00000108861/ENSG00000018408",14
"GO:0022029","GO:0022029","telencephalon cell migration","6/390","72/20772",0.00232082888697739,0.0468289077448484,0.0394348696798724,"ENSG00000146648/ENSG00000004848/ENSG00000150764/ENSG00000153266/ENSG00000096093/ENSG00000145147",6
"GO:1903053","GO:1903053","regulation of extracellular matrix organization","6/390","72/20772",0.00232082888697739,0.0468289077448484,0.0394348696798724,"ENSG00000075618/ENSG00000172638/ENSG00000166949/ENSG00000106624/ENSG00000101439/ENSG00000139687",6
"GO:0072009","GO:0072009","nephron epithelium development","8/390","124/20772",0.00238838932075422,0.04794872499999,0.0403778736842021,"ENSG00000171456/ENSG00000125378/ENSG00000171791/ENSG00000153936/ENSG00000107485/ENSG00000147257/ENSG00000182197/ENSG00000018408",8
"GO:0048562","GO:0048562","embryonic organ morphogenesis","14/390","313/20772",0.00252132858750895,0.049228758926288,0.0414557969905583,"ENSG00000139219/ENSG00000148204/ENSG00000148516/ENSG00000163093/ENSG00000168283/ENSG00000125378/ENSG00000166949/ENSG00000166147/ENSG00000138829/ENSG00000107485/ENSG00000112320/ENSG00000064393/ENSG00000166225/ENSG00000117707",14
"GO:0030575","GO:0030575","nuclear body organization","3/390","15/20772",0.00252645706187742,0.049228758926288,0.0414557969905583,"ENSG00000143479/ENSG00000130956/ENSG00000064393",3
"GO:0071599","GO:0071599","otic vesicle development","3/390","15/20772",0.00252645706187742,0.049228758926288,0.0414557969905583,"ENSG00000139219/ENSG00000107485/ENSG00000117707",3
"GO:0072498","GO:0072498","embryonic skeletal joint development","3/390","15/20772",0.00252645706187742,0.049228758926288,0.0414557969905583,"ENSG00000139219/ENSG00000125378/ENSG00000182197",3
"GO:1902043","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/390","15/20772",0.00252645706187742,0.049228758926288,0.0414557969905583,"ENSG00000138696/ENSG00000162734/ENSG00000137801",3
"GO:1904026","GO:1904026","regulation of collagen fibril organization","3/390","15/20772",0.00252645706187742,0.049228758926288,0.0414557969905583,"ENSG00000172638/ENSG00000106624/ENSG00000139687",3
"GO:0030308","GO:0030308","negative regulation of cell growth","11/390","215/20772",0.00257792322438351,0.0495105206948606,0.04169307005883,"ENSG00000179833/ENSG00000022267/ENSG00000135924/ENSG00000171791/ENSG00000166949/ENSG00000187323/ENSG00000144560/ENSG00000145147/ENSG00000094631/ENSG00000139687/ENSG00000135333",11
"GO:0001945","GO:0001945","lymph vessel development","4/390","31/20772",0.00257828371920406,0.0495105206948606,0.04169307005883,"ENSG00000071246/ENSG00000125266/ENSG00000185551/ENSG00000117707",4
"GO:0017145","GO:0017145","stem cell division","4/390","31/20772",0.00257828371920406,0.0495105206948606,0.04169307005883,"ENSG00000109906/ENSG00000168283/ENSG00000182197/ENSG00000018408",4
