"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006936","GO:0006936","muscle contraction","16/390","370/20772",0.0018081014132656,0.0453877023438418,0.0390971833813296,"ENSG00000163485/ENSG00000176170/ENSG00000130176/ENSG00000198947/ENSG00000198771/ENSG00000120457/ENSG00000184845/ENSG00000070961/ENSG00000152413/ENSG00000143153/ENSG00000180616/ENSG00000130595/ENSG00000113448/ENSG00000075711/ENSG00000167460/ENSG00000096696",16
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","5/390","47/20772",0.00182507429323868,0.0455394286223089,0.039227881121613,"ENSG00000106571/ENSG00000066468/ENSG00000137203/ENSG00000120254/ENSG00000126778",5
"GO:1903531","GO:1903531","negative regulation of secretion by cell","10/390","176/20772",0.00186605156476935,0.0460152999942058,0.0396377989921417,"ENSG00000156675/ENSG00000163485/ENSG00000069696/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000151474/ENSG00000198355/ENSG00000168952/ENSG00000168811",10
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","6/390","69/20772",0.00186623126926345,0.0460152999942058,0.0396377989921417,"ENSG00000154342/ENSG00000064309/ENSG00000162772/ENSG00000078328/ENSG00000163909/ENSG00000126778",6
"GO:0051098","GO:0051098","regulation of binding","17/390","407/20772",0.00190216595200985,0.0466254442472061,0.0401633801631801,"ENSG00000007372/ENSG00000154342/ENSG00000163132/ENSG00000078018/ENSG00000064309/ENSG00000111913/ENSG00000138798/ENSG00000162992/ENSG00000120149/ENSG00000106003/ENSG00000180875/ENSG00000221818/ENSG00000147894/ENSG00000156299/ENSG00000069275/ENSG00000138795/ENSG00000169174",17
"GO:0003156","GO:0003156","regulation of animal organ formation","4/390","29/20772",0.00200443103694131,0.0479794329422358,0.0413297124860809,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000126778",4
"GO:0031018","GO:0031018","endocrine pancreas development","5/390","48/20772",0.00200639802215885,0.0479794329422358,0.0413297124860809,"ENSG00000007372/ENSG00000112175/ENSG00000119547/ENSG00000162992/ENSG00000125398",5
"GO:0060711","GO:0060711","labyrinthine layer development","5/390","48/20772",0.00200639802215885,0.0479794329422358,0.0413297124860809,"ENSG00000188064/ENSG00000066468/ENSG00000185650/ENSG00000112175/ENSG00000138795",5
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","6/390","70/20772",0.00200950752100611,0.0479794329422358,0.0413297124860809,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000143153/ENSG00000075711/ENSG00000169174",6
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","12/390","240/20772",0.00203030529980255,0.0479794329422358,0.0413297124860809,"ENSG00000125492/ENSG00000008196/ENSG00000106278/ENSG00000173376/ENSG00000137203/ENSG00000109819/ENSG00000118193/ENSG00000122756/ENSG00000120899/ENSG00000126778/ENSG00000103460/ENSG00000169174",12
"GO:0055057","GO:0055057","neuroblast division","3/390","14/20772",0.0020495174138992,0.0479794329422358,0.0413297124860809,"ENSG00000066468/ENSG00000154342/ENSG00000138795",3
"GO:0061303","GO:0061303","cornea development in camera-type eye","3/390","14/20772",0.0020495174138992,0.0479794329422358,0.0413297124860809,"ENSG00000007372/ENSG00000134245/ENSG00000115596",3
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","3/390","14/20772",0.0020495174138992,0.0479794329422358,0.0413297124860809,"ENSG00000163132/ENSG00000125398/ENSG00000120149",3
"GO:0034329","GO:0034329","cell junction assembly","19/390","483/20772",0.00209180013664982,0.0486957048570939,0.0419467125314666,"ENSG00000172020/ENSG00000153012/ENSG00000150394/ENSG00000124171/ENSG00000114346/ENSG00000154342/ENSG00000120156/ENSG00000169862/ENSG00000110880/ENSG00000145526/ENSG00000072110/ENSG00000035403/ENSG00000184845/ENSG00000075711/ENSG00000120899/ENSG00000110076/ENSG00000126778/ENSG00000161638/ENSG00000152767",19
"GO:0033674","GO:0033674","positive regulation of kinase activity","19/390","484/20772",0.00214067431875199,0.0495566104791085,0.0426883007423642,"ENSG00000120885/ENSG00000111432/ENSG00000163485/ENSG00000133048/ENSG00000066468/ENSG00000114346/ENSG00000154342/ENSG00000120156/ENSG00000069696/ENSG00000138798/ENSG00000134215/ENSG00000141433/ENSG00000110651/ENSG00000118193/ENSG00000075711/ENSG00000171450/ENSG00000111907/ENSG00000120899/ENSG00000172175",19
