"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0051899","GO:0051899","membrane depolarization",0.0048,"78/20772",0.417908978460873,0.729755522941346,0.66919883537009,"ENSG00000018625/ENSG00000118058/ENSG00000151150",3,1908
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation",0.0048,"78/20772",0.417908978460873,0.729755522941346,0.66919883537009,"ENSG00000130513/ENSG00000143768/ENSG00000266524",3,1909
"GO:2000242","GO:2000242","negative regulation of reproductive process",0.0048,"78/20772",0.417908978460873,0.729755522941346,0.66919883537009,"ENSG00000060138/ENSG00000120129/ENSG00000152661",3,1910
"GO:0018022","GO:0018022","peptidyl-lysine methylation",0.008,"141/20772",0.419276923876371,0.729755522941346,0.66919883537009,"ENSG00000054267/ENSG00000055609/ENSG00000118058/ENSG00000145391/ENSG00000183955",5,1167
"GO:0031929","GO:0031929","TOR signaling",0.008,"141/20772",0.419276923876371,0.729755522941346,0.66919883537009,"ENSG00000141458/ENSG00000163545/ENSG00000168209/ENSG00000171100/ENSG00000183087",5,1168
"GO:0051928","GO:0051928","positive regulation of calcium ion transport",0.008,"141/20772",0.419276923876371,0.729755522941346,0.66919883537009,"ENSG00000065534/ENSG00000070961/ENSG00000123560/ENSG00000131981/ENSG00000152413",5,1169
"GO:0006282","GO:0006282","regulation of DNA repair",0.0128,"237/20772",0.421171605695444,0.729755522941346,0.66919883537009,"ENSG00000116750/ENSG00000133884/ENSG00000153879/ENSG00000163635/ENSG00000166848/ENSG00000170734/ENSG00000171148/ENSG00000174010",8,691
"GO:0030100","GO:0030100","regulation of endocytosis",0.0128,"237/20772",0.421171605695444,0.729755522941346,0.66919883537009,"ENSG00000103154/ENSG00000103966/ENSG00000118473/ENSG00000131981/ENSG00000138798/ENSG00000169760/ENSG00000198087/ENSG00000198121",8,692
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation",0.024,"463/20772",0.422005877351701,0.729755522941346,0.66919883537009,"ENSG00000004468/ENSG00000010610/ENSG00000074047/ENSG00000100097/ENSG00000100219/ENSG00000106571/ENSG00000114315/ENSG00000118689/ENSG00000134215/ENSG00000168811/ENSG00000168961/ENSG00000172175/ENSG00000176208/ENSG00000183087/ENSG00000185950",15,187
"GO:0000097","GO:0000097","sulfur amino acid biosynthetic process",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000116761",1,3617
"GO:0001660","GO:0001660","fever generation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000196689",1,3618
"GO:0001946","GO:0001946","lymphangiogenesis",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000152104",1,3619
"GO:0002031","GO:0002031","G protein-coupled receptor internalization",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000103154",1,3620
"GO:0002098","GO:0002098","tRNA wobble uridine modification",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000109911",1,3621
"GO:0002903","GO:0002903","negative regulation of B cell apoptotic process",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000185950",1,3622
"GO:0006044","GO:0006044","N-acetylglucosamine metabolic process",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000159921",1,3623
"GO:0006415","GO:0006415","translational termination",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000087263",1,3624
"GO:0006978","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000183765",1,3625
"GO:0010470","GO:0010470","regulation of gastrulation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000165588",1,3626
"GO:0031268","GO:0031268","pseudopodium organization",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000128283",1,3627
"GO:0032354","GO:0032354","response to follicle-stimulating hormone",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000184349",1,3628
"GO:0032488","GO:0032488","Cdc42 protein signal transduction",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000116574",1,3629
"GO:0035234","GO:0035234","ectopic germ cell programmed cell death",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000060138",1,3630
"GO:0036499","GO:0036499","PERK-mediated unfolded protein response",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000175197",1,3631
"GO:0042795","GO:0042795","snRNA transcription by RNA polymerase II",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000023608",1,3632
"GO:0043249","GO:0043249","erythrocyte maturation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000162769",1,3633
"GO:0043589","GO:0043589","skin morphogenesis",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000112658",1,3634
"GO:0045064","GO:0045064","T-helper 2 cell differentiation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000118058",1,3635
"GO:0046834","GO:0046834","lipid phosphorylation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000065357",1,3636
"GO:0048339","GO:0048339","paraxial mesoderm development",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000156925",1,3637
"GO:0048712","GO:0048712","negative regulation of astrocyte differentiation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000130164",1,3638
"GO:0050910","GO:0050910","detection of mechanical stimulus involved in sensory perception of sound",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000060718",1,3639
"GO:0050965","GO:0050965","detection of temperature stimulus involved in sensory perception of pain",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000196689",1,3640
"GO:0051382","GO:0051382","kinetochore assembly",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000115163",1,3641
"GO:0055089","GO:0055089","fatty acid homeostasis",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000100219",1,3642
"GO:0060456","GO:0060456","positive regulation of digestive system process",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000196689",1,3643
"GO:0061450","GO:0061450","trophoblast cell migration",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000152661",1,3644
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000067057",1,3645
"GO:0061644","GO:0061644","protein localization to CENP-A containing chromatin",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000115163",1,3646
"GO:0061952","GO:0061952","midbody abscission",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000112984",1,3647
"GO:0071318","GO:0071318","cellular response to ATP",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000196689",1,3648
"GO:0071803","GO:0071803","positive regulation of podosome assembly",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000147065",1,3649
"GO:0097091","GO:0097091","synaptic vesicle clustering",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000169760",1,3650
"GO:0098915","GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000120457",1,3651
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000104290",1,3652
"GO:1900246","GO:1900246","positive regulation of RIG-I signaling pathway",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000137628",1,3653
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000116106",1,3654
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000164109",1,3655
"GO:1902036","GO:1902036","regulation of hematopoietic stem cell differentiation",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000128016",1,3656
"GO:1902170","GO:1902170","cellular response to reactive nitrogen species",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000061918",1,3657
"GO:2000002","GO:2000002","negative regulation of DNA damage checkpoint",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000183765",1,3658
"GO:2000136","GO:2000136","regulation of cell proliferation involved in heart morphogenesis",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000114315",1,3659
"GO:2000318","GO:2000318","positive regulation of T-helper 17 type immune response",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000172175",1,3660
"GO:2000811","GO:2000811","negative regulation of anoikis",0.0016,"18/20772",0.423129921724664,0.729755522941346,0.66919883537009,"ENSG00000161638",1,3661
"GO:0002286","GO:0002286","T cell activation involved in immune response",0.008,"142/20772",0.425218164257717,0.729755522941346,0.66919883537009,"ENSG00000118058/ENSG00000131981/ENSG00000168961/ENSG00000171223/ENSG00000172175",5,1170
"GO:0007006","GO:0007006","mitochondrial membrane organization",0.008,"142/20772",0.425218164257717,0.729755522941346,0.66919883537009,"ENSG00000105327/ENSG00000125995/ENSG00000136448/ENSG00000153094/ENSG00000196072",5,1171
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle",0.008,"142/20772",0.425218164257717,0.729755522941346,0.66919883537009,"ENSG00000108861/ENSG00000114315/ENSG00000134138/ENSG00000158290/ENSG00000158402",5,1172
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse",0.0128,"238/20772",0.425743457171776,0.729755522941346,0.66919883537009,"ENSG00000078053/ENSG00000116039/ENSG00000136193/ENSG00000144566/ENSG00000159164/ENSG00000169760/ENSG00000170743/ENSG00000198121",8,693
"GO:0001881","GO:0001881","receptor recycling",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000123240/ENSG00000130164",2,2680
"GO:0014014","GO:0014014","negative regulation of gliogenesis",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000114315/ENSG00000130164",2,2681
"GO:0021762","GO:0021762","substantia nigra development",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000123560/ENSG00000138685",2,2682
"GO:0022616","GO:0022616","DNA strand elongation",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000005156/ENSG00000116750",2,2683
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000114346/ENSG00000120756",2,2684
"GO:0031577","GO:0031577","spindle checkpoint signaling",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000120129/ENSG00000164109",2,2685
"GO:0044788","GO:0044788","modulation by host of viral process",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000144566/ENSG00000166471",2,2686
"GO:0048286","GO:0048286","lung alveolus development",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000112893/ENSG00000196182",2,2687
"GO:0060711","GO:0060711","labyrinthine layer development",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000114315/ENSG00000171223",2,2688
"GO:0097009","GO:0097009","energy homeostasis",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000109819/ENSG00000118473",2,2689
"GO:0098534","GO:0098534","centriole assembly",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000103995/ENSG00000145632",2,2690
"GO:0106056","GO:0106056","regulation of calcineurin-mediated signaling",0.0032,"48/20772",0.425819557263368,0.729755522941346,0.66919883537009,"ENSG00000103942/ENSG00000248746",2,2691
"GO:0006073","GO:0006073","cellular glucan metabolic process",0.0048,"79/20772",0.425949720694683,0.729755522941346,0.66919883537009,"ENSG00000100504/ENSG00000185950/ENSG00000196182",3,1911
"GO:0043536","GO:0043536","positive regulation of blood vessel endothelial cell migration",0.0048,"79/20772",0.425949720694683,0.729755522941346,0.66919883537009,"ENSG00000106211/ENSG00000138685/ENSG00000145632",3,1912
"GO:0044042","GO:0044042","glucan metabolic process",0.0048,"79/20772",0.425949720694683,0.729755522941346,0.66919883537009,"ENSG00000100504/ENSG00000185950/ENSG00000196182",3,1913
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation",0.0064,"111/20772",0.429765287342903,0.732247159688291,0.671483710724648,"ENSG00000109670/ENSG00000128016/ENSG00000134138/ENSG00000173334",4,1484
"GO:0019722","GO:0019722","calcium-mediated signaling",0.0112,"207/20772",0.431031784733403,0.732247159688291,0.671483710724648,"ENSG00000010610/ENSG00000018625/ENSG00000103942/ENSG00000104490/ENSG00000144481/ENSG00000198947/ENSG00000248746",7,824
"GO:0032609","GO:0032609","type II interferon production",0.0096,"175/20772",0.431394728851168,0.732247159688291,0.671483710724648,"ENSG00000113448/ENSG00000153879/ENSG00000168811/ENSG00000168961/ENSG00000175197/ENSG00000183087",6,975
"GO:0032649","GO:0032649","regulation of type II interferon production",0.0096,"175/20772",0.431394728851168,0.732247159688291,0.671483710724648,"ENSG00000113448/ENSG00000153879/ENSG00000168811/ENSG00000168961/ENSG00000175197/ENSG00000183087",6,976
"GO:0010639","GO:0010639","negative regulation of organelle organization",0.0208,"401/20772",0.431671129500562,0.732247159688291,0.671483710724648,"ENSG00000034510/ENSG00000050405/ENSG00000092108/ENSG00000101843/ENSG00000108828/ENSG00000120129/ENSG00000141198/ENSG00000148700/ENSG00000163635/ENSG00000164109/ENSG00000166848/ENSG00000171100/ENSG00000186166",13,271
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process",0.0256,"499/20772",0.433354604283025,0.732247159688291,0.671483710724648,"ENSG00000018625/ENSG00000061918/ENSG00000067057/ENSG00000068366/ENSG00000109107/ENSG00000109819/ENSG00000113448/ENSG00000116039/ENSG00000123836/ENSG00000124172/ENSG00000124370/ENSG00000131069/ENSG00000158122/ENSG00000168209/ENSG00000197217/ENSG00000248746",16,159
"GO:0007422","GO:0007422","peripheral nervous system development",0.0048,"80/20772",0.433951343209988,0.732247159688291,0.671483710724648,"ENSG00000166886/ENSG00000172037/ENSG00000198743",3,1914
"GO:0032508","GO:0032508","DNA duplex unwinding",0.0048,"80/20772",0.433951343209988,0.732247159688291,0.671483710724648,"ENSG00000112249/ENSG00000137309/ENSG00000187790",3,1915
"GO:0051298","GO:0051298","centrosome duplication",0.0048,"80/20772",0.433951343209988,0.732247159688291,0.671483710724648,"ENSG00000103995/ENSG00000145632/ENSG00000186166",3,1916
"GO:1903051","GO:1903051","negative regulation of proteolysis involved in protein catabolic process",0.0048,"80/20772",0.433951343209988,0.732247159688291,0.671483710724648,"ENSG00000116106/ENSG00000116750/ENSG00000171100",3,1917
"GO:0032943","GO:0032943","mononuclear cell proliferation",0.0208,"402/20772",0.435198693668365,0.732247159688291,0.671483710724648,"ENSG00000004468/ENSG00000114315/ENSG00000117322/ENSG00000131981/ENSG00000134215/ENSG00000147065/ENSG00000154447/ENSG00000166407/ENSG00000168811/ENSG00000168961/ENSG00000172175/ENSG00000176208/ENSG00000185950",13,272
"GO:0071897","GO:0071897","DNA biosynthetic process",0.0112,"208/20772",0.435940106010012,0.732247159688291,0.671483710724648,"ENSG00000005156/ENSG00000009413/ENSG00000117650/ENSG00000136826/ENSG00000138685/ENSG00000166848/ENSG00000170734",7,825
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly",0.0112,"208/20772",0.435940106010012,0.732247159688291,0.671483710724648,"ENSG00000102554/ENSG00000112658/ENSG00000128283/ENSG00000144566/ENSG00000166579/ENSG00000169760/ENSG00000172020",7,826
"GO:0010824","GO:0010824","regulation of centrosome duplication",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000145632/ENSG00000186166",2,2692
"GO:0030517","GO:0030517","negative regulation of axon extension",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000001617/ENSG00000167680",2,2693
"GO:0032369","GO:0032369","negative regulation of lipid transport",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000138798/ENSG00000185950",2,2694
"GO:0032781","GO:0032781","positive regulation of ATP-dependent activity",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000069849/ENSG00000140416",2,2695
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000120129/ENSG00000164109",2,2696
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000120129/ENSG00000164109",2,2697
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000120539/ENSG00000131981",2,2698
"GO:0043268","GO:0043268","positive regulation of potassium ion transport",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000069849/ENSG00000127914",2,2699
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000120738/ENSG00000175197",2,2700
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000120129/ENSG00000164109",2,2701
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000144566/ENSG00000147065",2,2702
"GO:1901020","GO:1901020","negative regulation of calcium ion transmembrane transporter activity",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000018625/ENSG00000069966",2,2703
"GO:1901985","GO:1901985","positive regulation of protein acetylation",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000109819/ENSG00000166848",2,2704
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation",0.0032,"49/20772",0.436172002236412,0.732247159688291,0.671483710724648,"ENSG00000120129/ENSG00000164109",2,2705
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production",0.0064,"112/20772",0.436493590258433,0.732247159688291,0.671483710724648,"ENSG00000106211/ENSG00000120738/ENSG00000168961/ENSG00000172175",4,1485
"GO:0006352","GO:0006352","DNA-templated transcription initiation",0.0096,"176/20772",0.436737251802218,0.732247159688291,0.671483710724648,"ENSG00000109819/ENSG00000112658/ENSG00000124641/ENSG00000159479/ENSG00000164758/ENSG00000178585",6,977
"GO:0007568","GO:0007568","aging",0.0096,"176/20772",0.436737251802218,0.732247159688291,0.671483710724648,"ENSG00000070961/ENSG00000134013/ENSG00000138685/ENSG00000170345/ENSG00000176165/ENSG00000181019",6,978
"GO:0036293","GO:0036293","response to decreased oxygen levels",0.0176,"338/20772",0.438672086508194,0.732247159688291,0.671483710724648,"ENSG00000004468/ENSG00000092108/ENSG00000112658/ENSG00000116106/ENSG00000120738/ENSG00000134013/ENSG00000165215/ENSG00000168209/ENSG00000170345/ENSG00000173376/ENSG00000197406",11,405
"GO:0034764","GO:0034764","positive regulation of transmembrane transport",0.0128,"241/20772",0.439438709065413,0.732247159688291,0.671483710724648,"ENSG00000069849/ENSG00000104267/ENSG00000123560/ENSG00000127914/ENSG00000138495/ENSG00000151150/ENSG00000185950/ENSG00000198947",8,694
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process",0.0128,"241/20772",0.439438709065413,0.732247159688291,0.671483710724648,"ENSG00000079156/ENSG00000100078/ENSG00000100219/ENSG00000101255/ENSG00000111817/ENSG00000115425/ENSG00000123560/ENSG00000186480",8,695
"GO:0034612","GO:0034612","response to tumor necrosis factor",0.016,"306/20772",0.440440454552479,0.732247159688291,0.671483710724648,"ENSG00000060138/ENSG00000067182/ENSG00000114315/ENSG00000118689/ENSG00000128016/ENSG00000131080/ENSG00000152518/ENSG00000170345/ENSG00000183087/ENSG00000196689",10,481
"GO:0000076","GO:0000076","DNA replication checkpoint signaling",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000140534",1,3662
"GO:0001845","GO:0001845","phagolysosome assembly",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000101955",1,3663
"GO:0002093","GO:0002093","auditory receptor cell morphogenesis",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000120756",1,3664
"GO:0003356","GO:0003356","regulation of cilium beat frequency",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000105877",1,3665
"GO:0006570","GO:0006570","tyrosine metabolic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000080166",1,3666
"GO:0006677","GO:0006677","glycosylceramide metabolic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000172318",1,3667
"GO:0006684","GO:0006684","sphingomyelin metabolic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000133027",1,3668
"GO:0007063","GO:0007063","regulation of sister chromatid cohesion",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000198887",1,3669
"GO:0007567","GO:0007567","parturition",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000185022",1,3670
"GO:0009251","GO:0009251","glucan catabolic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000100504",1,3671
"GO:0010459","GO:0010459","negative regulation of heart rate",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000196689",1,3672
"GO:0010755","GO:0010755","regulation of plasminogen activation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000197747",1,3673
"GO:0010766","GO:0010766","negative regulation of sodium ion transport",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000018625",1,3674
"GO:0014744","GO:0014744","positive regulation of muscle adaptation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000118689",1,3675
"GO:0016082","GO:0016082","synaptic vesicle priming",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000159164",1,3676
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000111817",1,3677
"GO:0032829","GO:0032829","regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000168961",1,3678
"GO:0032831","GO:0032831","positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000168961",1,3679
"GO:0033631","GO:0033631","cell-cell adhesion mediated by integrin",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000161638",1,3680
"GO:0035338","GO:0035338","long-chain fatty-acyl-CoA biosynthetic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000068366",1,3681
"GO:0035372","GO:0035372","protein localization to microtubule",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000080561",1,3682
"GO:0042339","GO:0042339","keratan sulfate metabolic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000170340",1,3683
"GO:0042772","GO:0042772","DNA damage response, signal transduction resulting in transcription",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000183765",1,3684
"GO:0043116","GO:0043116","negative regulation of vascular permeability",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000073712",1,3685
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000168874",1,3686
"GO:0045722","GO:0045722","positive regulation of gluconeogenesis",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000109819",1,3687
"GO:0046642","GO:0046642","negative regulation of alpha-beta T cell proliferation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000168961",1,3688
"GO:0048266","GO:0048266","behavioral response to pain",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000196689",1,3689
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000101670",1,3690
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000099139",1,3691
"GO:0051152","GO:0051152","positive regulation of smooth muscle cell differentiation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000116761",1,3692
"GO:0051798","GO:0051798","positive regulation of hair follicle development",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000128422",1,3693
"GO:0060977","GO:0060977","coronary vasculature morphogenesis",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000138685",1,3694
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000114315",1,3695
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000067057",1,3696
"GO:0072074","GO:0072074","kidney mesenchyme development",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000100625",1,3697
"GO:0080182","GO:0080182","histone H3-K4 trimethylation",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000118058",1,3698
"GO:0086103","GO:0086103","G protein-coupled receptor signaling pathway involved in heart process",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000113448",1,3699
"GO:0097067","GO:0097067","cellular response to thyroid hormone stimulus",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000119138",1,3700
"GO:0099149","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000198121",1,3701
"GO:1900037","GO:1900037","regulation of cellular response to hypoxia",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000116106",1,3702
"GO:1900242","GO:1900242","regulation of synaptic vesicle endocytosis",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000169760",1,3703
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",0.0016,"19/20772",0.440502177623387,0.732247159688291,0.671483710724648,"ENSG00000100219",1,3704
