"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"1167","ENSG00000143811","PYCR2","turquoise","blue",1.35956647772512e-05,-1.35956647772512e-05
"2128","ENSG00000203711","LINC02901","blue","blue",1.35568819176792e-05,1.35568819176792e-05
"2221","ENSG00000227252","LOC105373951","blue","blue",1.33083453176664e-05,-1.33083453176664e-05
"1249","ENSG00000148110","MFSD14B","turquoise","blue",1.32889499698382e-05,1.32889499698382e-05
"2225","ENSG00000228049","POLR2J2","turquoise","blue",1.3188117017789e-05,1.3188117017789e-05
"1222","ENSG00000146233","CYP39A1","turquoise","blue",1.31627451307634e-05,1.31627451307634e-05
"406","ENSG00000104213","PDGFRL","blue","blue",1.31105896031993e-05,-1.31105896031993e-05
"2282","ENSG00000241791","RN7SL817P","blue","blue",1.29528980184829e-05,-1.29528980184829e-05
"1745","ENSG00000172878","METAP1D","blue","blue",1.29397369023397e-05,1.29397369023397e-05
"1335","ENSG00000153721","CNKSR3","turquoise","blue",1.22933075688207e-05,1.22933075688207e-05
"1431","ENSG00000161270","NPHS1","turquoise","blue",1.21363748327286e-05,1.21363748327286e-05
"581","ENSG00000113361","CDH6","turquoise","blue",1.21228681722409e-05,-1.21228681722409e-05
"2262","ENSG00000234608","MAPKAPK5-AS1","turquoise","blue",1.20747670480046e-05,-1.20747670480046e-05
"292","ENSG00000093144","ECHDC1","blue","blue",1.19589350353652e-05,1.19589350353652e-05
"422","ENSG00000104897","SF3A2","turquoise","blue",1.19062504035519e-05,-1.19062504035519e-05
"2171","ENSG00000212747","RTL8B","blue","blue",1.18874687205712e-05,1.18874687205712e-05
"1933","ENSG00000184208","C22orf46P","turquoise","blue",1.17933052075885e-05,1.17933052075885e-05
"123","ENSG00000059804","SLC2A3","turquoise","blue",1.17919946117478e-05,-1.17919946117478e-05
"2124","ENSG00000198937","CCDC167","turquoise","blue",1.1669556671399e-05,-1.1669556671399e-05
"2401","ENSG00000281692","PACRG-AS1","turquoise","blue",1.16006800256373e-05,1.16006800256373e-05
"2306","ENSG00000245857","GS1-24F4.2","turquoise","blue",1.15952108671129e-05,1.15952108671129e-05
"791","ENSG00000125864","BFSP1","turquoise","blue",1.15185939891394e-05,1.15185939891394e-05
"2280","ENSG00000241468","ATP5MF","blue","blue",1.11334917361371e-05,-1.11334917361371e-05
"1286","ENSG00000150764","DIXDC1","turquoise","blue",1.10943202424376e-05,1.10943202424376e-05
"1235","ENSG00000147255","IGSF1","turquoise","blue",1.10170173480177e-05,1.10170173480177e-05
"283","ENSG00000092094","OSGEP","turquoise","blue",1.09783558176474e-05,1.09783558176474e-05
"2365","ENSG00000265942","RN7SL577P","turquoise","blue",1.08138685629649e-05,-1.08138685629649e-05
"1048","ENSG00000138085","ATRAID","turquoise","blue",1.05587733819358e-05,-1.05587733819358e-05
"1531","ENSG00000164778","EN2","turquoise","blue",1.05260323105912e-05,-1.05260323105912e-05
"1974","ENSG00000186073","CDIN1","blue","blue",1.04816160907834e-05,1.04816160907834e-05
"826","ENSG00000128581","IFT22","blue","blue",1.0312846681986e-05,1.0312846681986e-05
"562","ENSG00000112578","BYSL","turquoise","blue",1.02250927109484e-05,-1.02250927109484e-05
"1320","ENSG00000152818","UTRN","turquoise","blue",1.0108305104387e-05,1.0108305104387e-05
"2341","ENSG00000255203","OR7E2P","blue","blue",1.00611280262155e-05,1.00611280262155e-05
"66","ENSG00000029364","SLC39A9","turquoise","blue",1.00080417482676e-05,-1.00080417482676e-05
"1618","ENSG00000167601","AXL","turquoise","blue",9.93507408449773e-06,-9.93507408449773e-06
"2253","ENSG00000232907","DLGAP4-AS1","blue","blue",9.87159676356416e-06,9.87159676356416e-06
"711","ENSG00000120526","NUDCD1","blue","blue",9.84014118131548e-06,-9.84014118131548e-06
"2122","ENSG00000198890","PRMT6","turquoise","blue",9.79540224686686e-06,9.79540224686686e-06
"1898","ENSG00000182903","ZNF721","blue","blue",9.71200842858575e-06,-9.71200842858575e-06
"1700","ENSG00000170606","HSPA4","turquoise","blue",9.53634579002759e-06,-9.53634579002759e-06
"165","ENSG00000070423","RNF126","turquoise","blue",9.47424768257288e-06,-9.47424768257288e-06
"2376","ENSG00000269343","ZNF587B","turquoise","blue",9.40651296920113e-06,9.40651296920113e-06
"1417","ENSG00000160194","NDUFV3","turquoise","blue",9.38997183256108e-06,-9.38997183256108e-06
"999","ENSG00000136161","RCBTB2","turquoise","blue",9.14829833923751e-06,9.14829833923751e-06
"765","ENSG00000124299","PEPD","turquoise","blue",9.1344695280213e-06,9.1344695280213e-06
"940","ENSG00000134248","LAMTOR5","turquoise","blue",9.08912938597728e-06,-9.08912938597728e-06
"2275","ENSG00000238184","CD81-AS1","blue","blue",8.99242357265308e-06,-8.99242357265308e-06
"1055","ENSG00000138382","METTL5","blue","blue",8.88777749858397e-06,-8.88777749858397e-06
"1721","ENSG00000171490","RSL1D1","turquoise","blue",8.84679115991662e-06,-8.84679115991662e-06
"481","ENSG00000107796","ACTA2","turquoise","blue",8.84426434197912e-06,-8.84426434197912e-06
"1405","ENSG00000159335","PTMS","turquoise","blue",8.80718689810796e-06,-8.80718689810796e-06
"1876","ENSG00000181631","P2RY13","turquoise","blue",8.79156497964698e-06,8.79156497964698e-06
"1107","ENSG00000140795","MYLK3","blue","blue",8.67524882623618e-06,8.67524882623618e-06
"2368","ENSG00000267121","FMNL1-DT","turquoise","blue",8.65227156905891e-06,-8.65227156905891e-06
"2313","ENSG00000247796","MOCS2-DT","turquoise","blue",8.63915063174745e-06,8.63915063174745e-06
"23","ENSG00000006468","ETV1","turquoise","blue",8.50973933669174e-06,-8.50973933669174e-06
"1894","ENSG00000182601","HS3ST4","turquoise","blue",8.49436157540866e-06,-8.49436157540866e-06
"1728","ENSG00000171843","MLLT3","turquoise","blue",8.35438450433377e-06,8.35438450433377e-06
"1194","ENSG00000144792","ZNF660","turquoise","blue",8.34270054494826e-06,8.34270054494826e-06
"1187","ENSG00000144645","OSBPL10","turquoise","blue",8.33089635896199e-06,8.33089635896199e-06
"672","ENSG00000117691","NENF","blue","blue",8.11336015398308e-06,8.11336015398308e-06
"2195","ENSG00000218891","ZNF579","turquoise","blue",8.08714836550574e-06,-8.08714836550574e-06
"1772","ENSG00000174206","KICS2","turquoise","blue",8.03905550552624e-06,-8.03905550552624e-06
"1460","ENSG00000162817","C1orf115","blue","blue",8.0359668419371e-06,-8.0359668419371e-06
"2086","ENSG00000197852","INKA2","turquoise","blue",8.01424195177545e-06,-8.01424195177545e-06
"2271","ENSG00000237003","RPL36AP11","blue","blue",8.00881715905083e-06,-8.00881715905083e-06
"736","ENSG00000122515","ZMIZ2","blue","blue",7.97959211321066e-06,7.97959211321066e-06
"2279","ENSG00000241127","YAE1","turquoise","blue",7.77481417912546e-06,7.77481417912546e-06
"1657","ENSG00000168883","USP39","turquoise","blue",7.71871366541545e-06,-7.71871366541545e-06
"1647","ENSG00000168589","DYNLRB2","blue","blue",7.65553319222868e-06,7.65553319222868e-06
"467","ENSG00000106638","TBL2","turquoise","blue",7.61084767280279e-06,-7.61084767280279e-06
"931","ENSG00000133731","IMPA1","turquoise","blue",7.6011332554981e-06,-7.6011332554981e-06
"2273","ENSG00000237807","LINC02984","blue","blue",7.51117225123214e-06,7.51117225123214e-06
"687","ENSG00000118855","MFSD1","blue","blue",7.46273480438053e-06,7.46273480438053e-06
"1746","ENSG00000172922","RNASEH2C","blue","blue",7.40496065049474e-06,7.40496065049474e-06
"698","ENSG00000119655","NPC2","turquoise","blue",7.32284698335367e-06,-7.32284698335367e-06
"1972","ENSG00000186001","LRCH3","turquoise","blue",7.2438925508261e-06,7.2438925508261e-06
"309","ENSG00000099256","PRTFDC1","turquoise","blue",7.21519613727357e-06,7.21519613727357e-06
"14","ENSG00000005156","LIG3","turquoise","blue",7.19900788165799e-06,-7.19900788165799e-06
"1478","ENSG00000163377","TAFA4","turquoise","blue",7.13413486639481e-06,7.13413486639481e-06
"1126","ENSG00000141622","ARK2C","turquoise","blue",7.07228289986645e-06,-7.07228289986645e-06
"1617","ENSG00000167600","CYP2S1","blue","blue",7.02805868883155e-06,-7.02805868883155e-06
"2076","ENSG00000197385","ZNF860","turquoise","blue",7.01607735200998e-06,7.01607735200998e-06
"915","ENSG00000132846","ZBED3","blue","blue",7.00288889422606e-06,7.00288889422606e-06
"2337","ENSG00000254463","PPIAP41","turquoise","blue",6.96877596294644e-06,6.96877596294644e-06
"1030","ENSG00000137449","CPEB2","blue","blue",6.92848921919814e-06,6.92848921919814e-06
"1177","ENSG00000144362","PHOSPHO2","turquoise","blue",6.74685471749814e-06,6.74685471749814e-06
"692","ENSG00000119383","PTPA","turquoise","blue",6.61490012973428e-06,-6.61490012973428e-06
"272","ENSG00000090013","BLVRB","turquoise","blue",6.60521924823894e-06,-6.60521924823894e-06
"1567","ENSG00000166004","CEP295","blue","blue",6.60395222748947e-06,-6.60395222748947e-06
"1563","ENSG00000165804","ZNF219","turquoise","blue",6.56178057913923e-06,-6.56178057913923e-06
"2270","ENSG00000236107","SCN1A-AS1","turquoise","blue",6.55154666880815e-06,6.55154666880815e-06
"2098","ENSG00000198356","GET3","blue","blue",6.46108046467324e-06,6.46108046467324e-06
"980","ENSG00000135404","CD63","turquoise","blue",6.45726092480987e-06,-6.45726092480987e-06
"2071","ENSG00000197124","ZNF682","turquoise","blue",6.4202771083221e-06,6.4202771083221e-06
"1534","ENSG00000164930","FZD6","turquoise","blue",6.16193990740456e-06,6.16193990740456e-06
"24","ENSG00000006530","AGK","blue","blue",6.15529437475703e-06,-6.15529437475703e-06
"731","ENSG00000121957","GPSM2","blue","blue",6.01976752439642e-06,-6.01976752439642e-06
"763","ENSG00000124216","SNAI1","blue","blue",5.96512983351874e-06,-5.96512983351874e-06
"1857","ENSG00000179335","CLK3","turquoise","blue",5.77084139714943e-06,-5.77084139714943e-06
"766","ENSG00000124440","HIF3A","turquoise","blue",5.73702951530481e-06,-5.73702951530481e-06
"108","ENSG00000053372","MRTO4","turquoise","blue",5.70934466755357e-06,-5.70934466755357e-06
"105","ENSG00000052795","FNIP2","turquoise","blue",5.68908519804769e-06,5.68908519804769e-06
"1758","ENSG00000173295","FAM86B3P","blue","blue",5.65666317439851e-06,-5.65666317439851e-06
"471","ENSG00000106823","ECM2","turquoise","blue",5.50985588527385e-06,5.50985588527385e-06
"497","ENSG00000108389","MTMR4","turquoise","blue",5.48698778297775e-06,5.48698778297775e-06
"1674","ENSG00000169508","GPR183","turquoise","blue",5.48181185580801e-06,5.48181185580801e-06
"614","ENSG00000114933","INO80D","blue","blue",5.39904216652383e-06,5.39904216652383e-06
"1992","ENSG00000186960","LINC01551","turquoise","blue",5.38492354209079e-06,-5.38492354209079e-06
"1120","ENSG00000141456","PELP1","turquoise","blue",5.36757432684774e-06,-5.36757432684774e-06
"1081","ENSG00000139168","ZCRB1","blue","blue",5.33713261481566e-06,-5.33713261481566e-06
"952","ENSG00000134453","RBM17","turquoise","blue",5.29829349600043e-06,5.29829349600043e-06
"2201","ENSG00000221978","CCNL2","turquoise","blue",5.2901642053717e-06,5.2901642053717e-06
"1844","ENSG00000178913","TAF7","blue","blue",5.25120918064237e-06,-5.25120918064237e-06
"1715","ENSG00000171163","ZNF692","blue","blue",5.22332004218263e-06,-5.22332004218263e-06
"445","ENSG00000105808","RASA4","turquoise","blue",5.21542959589104e-06,-5.21542959589104e-06
"544","ENSG00000111716","LDHB","blue","blue",5.20269239374266e-06,-5.20269239374266e-06
"1463","ENSG00000162947","LINC01931","blue","blue",5.16005866926276e-06,5.16005866926276e-06
"620","ENSG00000115084","SLC35F5","turquoise","blue",5.15441438959102e-06,-5.15441438959102e-06
"1568","ENSG00000166012","TAF1D","blue","blue",5.11750937486771e-06,-5.11750937486771e-06
"2247","ENSG00000231725","VN1R110P","turquoise","blue",5.08314632250062e-06,5.08314632250062e-06
"1412","ENSG00000159840","ZYX","turquoise","blue",5.06371068964208e-06,-5.06371068964208e-06
"1138","ENSG00000142235","LMTK3","turquoise","blue",4.84702346649746e-06,-4.84702346649746e-06
"512","ENSG00000109775","UFSP2","turquoise","blue",4.82119602139948e-06,-4.82119602139948e-06
"1530","ENSG00000164743","C8orf48","turquoise","blue",4.79556453278381e-06,4.79556453278381e-06
"318","ENSG00000100060","MFNG","turquoise","blue",4.76974740995311e-06,-4.76974740995311e-06
"147","ENSG00000068078","FGFR3","turquoise","blue",4.73951977418184e-06,-4.73951977418184e-06
"1653","ENSG00000168769","TET2","turquoise","blue",4.71576073546957e-06,4.71576073546957e-06
"2060","ENSG00000196781","TLE1","turquoise","blue",4.61542282324046e-06,4.61542282324046e-06
"1634","ENSG00000168061","SAC3D1","turquoise","blue",4.5895809554014e-06,-4.5895809554014e-06
"1839","ENSG00000178235","SLITRK1","blue","blue",4.55074483967875e-06,-4.55074483967875e-06
"1801","ENSG00000175806","MSRA","blue","blue",4.51869474888794e-06,4.51869474888794e-06
"1975","ENSG00000186106","ANKRD46","turquoise","blue",4.46021409331505e-06,-4.46021409331505e-06
"1957","ENSG00000185442","FAM174B","blue","blue",4.45010045418827e-06,4.45010045418827e-06
"2294","ENSG00000243314","RPS12P7","blue","blue",4.43500528752274e-06,4.43500528752274e-06
"438","ENSG00000105373","NOP53","turquoise","blue",4.40330034465983e-06,-4.40330034465983e-06
"2074","ENSG00000197343","ZNF655","turquoise","blue",4.37102671705644e-06,4.37102671705644e-06
"894","ENSG00000132000","PODNL1","turquoise","blue",4.36262899870202e-06,-4.36262899870202e-06
"1371","ENSG00000155957","TMBIM4","turquoise","blue",4.25928133314608e-06,4.25928133314608e-06
"166","ENSG00000070476","ZXDC","turquoise","blue",4.21739703757254e-06,4.21739703757254e-06
"1535","ENSG00000164949","GEM","turquoise","blue",4.15372613556738e-06,-4.15372613556738e-06
"2398","ENSG00000279968","CCDC28A-AS1","turquoise","blue",4.12244501830699e-06,4.12244501830699e-06
"1783","ENSG00000174776","WDR49","turquoise","blue",4.08025641017963e-06,4.08025641017963e-06
"1911","ENSG00000183283","DAZAP2","turquoise","blue",4.05994003181031e-06,-4.05994003181031e-06
"1664","ENSG00000169231","THBS3","turquoise","blue",4.04108256386155e-06,4.04108256386155e-06
"281","ENSG00000092051","JPH4","turquoise","blue",3.88059682482085e-06,-3.88059682482085e-06
"1845","ENSG00000178952","TUFM","turquoise","blue",3.87698458735383e-06,-3.87698458735383e-06
"2274","ENSG00000238133","MAP3K20-AS1","turquoise","blue",3.85028498856598e-06,3.85028498856598e-06
"1777","ENSG00000174606","ANGEL2","turquoise","blue",3.84833139372797e-06,3.84833139372797e-06
"1040","ENSG00000137845","ADAM10","turquoise","blue",3.82010925322483e-06,3.82010925322483e-06
"1710","ENSG00000171097","KYAT1","turquoise","blue",3.79859113905364e-06,-3.79859113905364e-06
"2289","ENSG00000242372","EIF6","turquoise","blue",3.78168822961756e-06,-3.78168822961756e-06
"1709","ENSG00000171033","PKIA","turquoise","blue",3.75739859588703e-06,3.75739859588703e-06
"273","ENSG00000090581","GNPTG","turquoise","blue",3.74641012302477e-06,3.74641012302477e-06
"1015","ENSG00000136631","VPS45","turquoise","blue",3.70599098124217e-06,3.70599098124217e-06
"1137","ENSG00000142227","EMP3","turquoise","blue",3.59972314391883e-06,-3.59972314391883e-06
"975","ENSG00000135312","HTR1B","turquoise","blue",3.52812603798718e-06,3.52812603798718e-06
"87","ENSG00000047346","ATOSA","turquoise","blue",3.51681433069582e-06,3.51681433069582e-06
"920","ENSG00000133104","SPART","turquoise","blue",3.51488929936818e-06,3.51488929936818e-06
"1368","ENSG00000155792","DEPTOR","turquoise","blue",3.48793126606861e-06,3.48793126606861e-06
"1576","ENSG00000166224","SGPL1","blue","blue",3.47582980908219e-06,3.47582980908219e-06
"2384","ENSG00000270959","LPP-AS2","blue","blue",3.45629966461465e-06,3.45629966461465e-06
"2191","ENSG00000215386","MIR99AHG","turquoise","blue",3.40177559931766e-06,3.40177559931766e-06
"56","ENSG00000023330","ALAS1","turquoise","blue",3.28238807709004e-06,-3.28238807709004e-06
"2061","ENSG00000196812","ZSCAN16","turquoise","blue",3.2813320443853e-06,3.2813320443853e-06
"2240","ENSG00000230448","LINC00276","turquoise","blue",3.25339389608102e-06,3.25339389608102e-06
"1702","ENSG00000170677","SOCS6","turquoise","blue",3.23186158269577e-06,3.23186158269577e-06
"802","ENSG00000126803","HSPA2","turquoise","blue",3.20554713880145e-06,-3.20554713880145e-06
"1854","ENSG00000179168","GGN","blue","blue",3.19103521731058e-06,-3.19103521731058e-06
"570","ENSG00000112851","ERBIN","turquoise","blue",3.15981256714601e-06,3.15981256714601e-06
"893","ENSG00000131981","LGALS3","turquoise","blue",3.15954715492797e-06,-3.15954715492797e-06
"2209","ENSG00000224675","GALNT13-AS1","turquoise","blue",3.12330129613724e-06,3.12330129613724e-06
"2177","ENSG00000213470","RPL31P51","turquoise","blue",3.11157869626324e-06,-3.11157869626324e-06
"339","ENSG00000100650","SRSF5","blue","blue",3.10259932702135e-06,-3.10259932702135e-06
"44","ENSG00000011638","LDAF1","turquoise","blue",3.01700739023259e-06,-3.01700739023259e-06
"2139","ENSG00000204335","SP5","turquoise","blue",3.00216704797893e-06,-3.00216704797893e-06
"869","ENSG00000130725","UBE2M","turquoise","blue",2.98923388765804e-06,-2.98923388765804e-06
"1986","ENSG00000186417","GLDN","turquoise","blue",2.98876756475986e-06,2.98876756475986e-06
"1917","ENSG00000183696","UPP1","turquoise","blue",2.98199755269308e-06,-2.98199755269308e-06
"1326","ENSG00000153147","SMARCA5","turquoise","blue",2.97216792724234e-06,2.97216792724234e-06
"2051","ENSG00000196605","ZNF846","turquoise","blue",2.97036938275086e-06,-2.97036938275086e-06
"1613","ENSG00000167524","RSKR","blue","blue",2.95049695001394e-06,-2.95049695001394e-06
"2318","ENSG00000248483","POU5F2","turquoise","blue",2.92287532000699e-06,2.92287532000699e-06
"1435","ENSG00000161888","SPC24","turquoise","blue",2.89595075173386e-06,-2.89595075173386e-06
"390","ENSG00000103253","HAGHL","turquoise","blue",2.82721861771318e-06,-2.82721861771318e-06
"1912","ENSG00000183354","KIAA2026","turquoise","blue",2.81841589539428e-06,2.81841589539428e-06
"1441","ENSG00000162231","NXF1","turquoise","blue",2.81037228150328e-06,2.81037228150328e-06
"890","ENSG00000131828","PDHA1","blue","blue",2.79870851432108e-06,-2.79870851432108e-06
"867","ENSG00000130635","COL5A1","turquoise","blue",2.7972216058184e-06,2.7972216058184e-06
"2072","ENSG00000197183","NOL4L","turquoise","blue",2.74147837854031e-06,-2.74147837854031e-06
"2070","ENSG00000197093","GAL3ST4","turquoise","blue",2.69924808467724e-06,-2.69924808467724e-06
"913","ENSG00000132749","TESMIN","blue","blue",2.66372193604563e-06,-2.66372193604563e-06
"2078","ENSG00000197461","PDGFA","turquoise","blue",2.65317208330156e-06,-2.65317208330156e-06
"1579","ENSG00000166313","APBB1","turquoise","blue",2.60123479342342e-06,-2.60123479342342e-06
"436","ENSG00000105341","DMAC2","turquoise","blue",2.54282678301603e-06,-2.54282678301603e-06
"1380","ENSG00000157259","GATAD1","blue","blue",2.52389277655968e-06,-2.52389277655968e-06
"619","ENSG00000115053","NCL","turquoise","blue",2.50510367758413e-06,2.50510367758413e-06
"416","ENSG00000104687","GSR","turquoise","blue",2.50195097438346e-06,-2.50195097438346e-06
"2089","ENSG00000197961","ZNF121","turquoise","blue",2.45854615054701e-06,-2.45854615054701e-06
"538","ENSG00000111300","NAA25","blue","blue",2.43952710307415e-06,-2.43952710307415e-06
"1604","ENSG00000167207","NOD2","turquoise","blue",2.43430584772523e-06,2.43430584772523e-06
"1387","ENSG00000157796","WDR19","blue","blue",2.373167920141e-06,2.373167920141e-06
"1434","ENSG00000161835","TAMALIN","turquoise","blue",2.36465182456261e-06,-2.36465182456261e-06
"468","ENSG00000106701","FSD1L","turquoise","blue",2.33284260068992e-06,2.33284260068992e-06
"1324","ENSG00000153012","LGI2","blue","blue",2.32248123745827e-06,-2.32248123745827e-06
"1182","ENSG00000144566","RAB5A","turquoise","blue",2.31133452040187e-06,-2.31133452040187e-06
"112","ENSG00000054793","ATP9A","turquoise","blue",2.28525881871573e-06,2.28525881871573e-06
"906","ENSG00000132471","WBP2","turquoise","blue",2.28099543003035e-06,-2.28099543003035e-06
"61","ENSG00000027001","MIPEP","blue","blue",2.27680287821636e-06,2.27680287821636e-06
"53","ENSG00000018408","WWTR1","turquoise","blue",2.24709572096334e-06,2.24709572096334e-06
"311","ENSG00000099622","CIRBP","turquoise","blue",2.24213589150497e-06,2.24213589150497e-06
"2193","ENSG00000216901","ZNF603P","turquoise","blue",2.20422666702506e-06,-2.20422666702506e-06
"973","ENSG00000135269","TES","turquoise","blue",2.17552494642351e-06,2.17552494642351e-06
"744","ENSG00000122884","P4HA1","turquoise","blue",2.16408811456087e-06,-2.16408811456087e-06
"499","ENSG00000108582","CPD","blue","blue",2.14693383091475e-06,2.14693383091475e-06
"889","ENSG00000131781","FMO5","blue","blue",2.13566869087038e-06,2.13566869087038e-06
"1492","ENSG00000163728","TTC14","turquoise","blue",2.12429100126954e-06,2.12429100126954e-06
"669","ENSG00000117632","STMN1","turquoise","blue",2.10115725411104e-06,2.10115725411104e-06
"36","ENSG00000009413","REV3L","blue","blue",2.08599114881515e-06,-2.08599114881515e-06
"291","ENSG00000093000","NUP50","turquoise","blue",2.08392038189752e-06,2.08392038189752e-06
"596","ENSG00000114026","OGG1","turquoise","blue",2.04116802587433e-06,2.04116802587433e-06
"1910","ENSG00000183273","CCDC60","turquoise","blue",2.03202514597064e-06,-2.03202514597064e-06
"2036","ENSG00000196189","SEMA4A","turquoise","blue",1.99645657306136e-06,-1.99645657306136e-06
"604","ENSG00000114405","C3orf14","turquoise","blue",1.99631971225067e-06,1.99631971225067e-06
"37","ENSG00000009950","MLXIPL","turquoise","blue",1.95939954223439e-06,-1.95939954223439e-06
"122","ENSG00000059122","FLYWCH1","turquoise","blue",1.94915172097132e-06,-1.94915172097132e-06
"2154","ENSG00000205060","SLC35B4","turquoise","blue",1.92492509745234e-06,1.92492509745234e-06
"2090","ENSG00000198015","MRPL42","turquoise","blue",1.88238481417823e-06,-1.88238481417823e-06
"1314","ENSG00000152433","ZNF547","turquoise","blue",1.8634394563415e-06,1.8634394563415e-06
"116","ENSG00000055955","ITIH4","turquoise","blue",1.8146346454473e-06,1.8146346454473e-06
"1875","ENSG00000181408","UTS2R","turquoise","blue",1.74331709638964e-06,1.74331709638964e-06
"328","ENSG00000100364","KIAA0930","turquoise","blue",1.74165415117289e-06,-1.74165415117289e-06
"2055","ENSG00000196705","ZNF431","turquoise","blue",1.72880366556378e-06,1.72880366556378e-06
"577","ENSG00000113273","ARSB","turquoise","blue",1.70519848136872e-06,1.70519848136872e-06
"1965","ENSG00000185681","MORN5","blue","blue",1.63553747456953e-06,1.63553747456953e-06
"2382","ENSG00000270571","LOC105374811","turquoise","blue",1.61681763613768e-06,1.61681763613768e-06
"2255","ENSG00000233098","LOC339260","turquoise","blue",1.61579771321689e-06,1.61579771321689e-06
"1812","ENSG00000176406","RIMS2","turquoise","blue",1.60205569618668e-06,1.60205569618668e-06
"896","ENSG00000132017","DCAF15","turquoise","blue",1.58777570842527e-06,-1.58777570842527e-06
"1906","ENSG00000183145","RIPPLY3","blue","blue",1.57927029922042e-06,-1.57927029922042e-06
"2325","ENSG00000250317","SMIM20","blue","blue",1.56464471892246e-06,-1.56464471892246e-06
"1411","ENSG00000159784","FAM131B","turquoise","blue",1.54171743014605e-06,-1.54171743014605e-06
"1391","ENSG00000158258","CLSTN2","turquoise","blue",1.53166498315901e-06,1.53166498315901e-06
"2159","ENSG00000205500","MAPRE3-AS1","turquoise","blue",1.52215365823546e-06,1.52215365823546e-06
"1253","ENSG00000148291","SURF2","blue","blue",1.51641777529812e-06,1.51641777529812e-06
"2103","ENSG00000198429","ZNF69","turquoise","blue",1.50765013813159e-06,1.50765013813159e-06
"1267","ENSG00000149187","CELF1","turquoise","blue",1.50017696209452e-06,-1.50017696209452e-06
"517","ENSG00000110171","TRIM3","turquoise","blue",1.49735320781697e-06,-1.49735320781697e-06
"749","ENSG00000123472","ATPAF1","turquoise","blue",1.49539824730292e-06,-1.49539824730292e-06
"968","ENSG00000135063","ENTREP1","blue","blue",1.48992753231724e-06,1.48992753231724e-06
"1185","ENSG00000144635","DYNC1LI1","blue","blue",1.4710791187076e-06,-1.4710791187076e-06
"521","ENSG00000110455","ACCS","turquoise","blue",1.46542496942471e-06,1.46542496942471e-06
"52","ENSG00000017483","SLC38A5","blue","blue",1.46332783943112e-06,-1.46332783943112e-06
"1009","ENSG00000136485","DCAF7","turquoise","blue",1.44529832233198e-06,-1.44529832233198e-06
"486","ENSG00000107960","STN1","turquoise","blue",1.43625225796596e-06,-1.43625225796596e-06
"1162","ENSG00000143622","RIT1","turquoise","blue",1.43495746442016e-06,-1.43495746442016e-06
"808","ENSG00000127328","RAB3IP","turquoise","blue",1.43414521773335e-06,1.43414521773335e-06
"113","ENSG00000055070","SZRD1","turquoise","blue",1.42220805162703e-06,-1.42220805162703e-06
"2197","ENSG00000221886","FAM200C","turquoise","blue",1.32276632360231e-06,1.32276632360231e-06
"2307","ENSG00000246090","LOC100507053","turquoise","blue",1.30907732704838e-06,1.30907732704838e-06
"1220","ENSG00000146066","HIGD2A","turquoise","blue",1.30351714010707e-06,-1.30351714010707e-06
"501","ENSG00000108797","CNTNAP1","turquoise","blue",1.27646777416454e-06,-1.27646777416454e-06
"1234","ENSG00000147180","ZNF711","turquoise","blue",1.25032510170677e-06,1.25032510170677e-06
"1707","ENSG00000170915","PAQR8","blue","blue",1.25029389647042e-06,1.25029389647042e-06
"1498","ENSG00000163939","PBRM1","turquoise","blue",1.24853843198724e-06,1.24853843198724e-06
"1295","ENSG00000151320","AKAP6","turquoise","blue",1.23744499648748e-06,1.23744499648748e-06
"1682","ENSG00000169957","ZNF768","turquoise","blue",1.2192224770756e-06,-1.2192224770756e-06
"1612","ENSG00000167515","TRAPPC2L","turquoise","blue",1.21489318476684e-06,1.21489318476684e-06
"102","ENSG00000050820","BCAR1","blue","blue",1.20409036876635e-06,-1.20409036876635e-06
"1958","ENSG00000185515","BRCC3","turquoise","blue",1.20318679913026e-06,1.20318679913026e-06
"2350","ENSG00000257704","INAFM1","turquoise","blue",1.20059225931452e-06,-1.20059225931452e-06
"1846","ENSG00000178965","ERICH3","turquoise","blue",1.16580573713353e-06,1.16580573713353e-06
"895","ENSG00000132005","RFX1","turquoise","blue",1.15442656439415e-06,1.15442656439415e-06
"199","ENSG00000076356","PLXNA2","turquoise","blue",1.13771008668858e-06,1.13771008668858e-06
"97","ENSG00000049167","ERCC8","turquoise","blue",1.13280036797331e-06,1.13280036797331e-06
"2118","ENSG00000198821","CD247","blue","blue",1.09041885892919e-06,-1.09041885892919e-06
"369","ENSG00000102096","PIM2","turquoise","blue",1.08411090601673e-06,-1.08411090601673e-06
"63","ENSG00000028203","VEZT","turquoise","blue",1.06839044567457e-06,1.06839044567457e-06
"259","ENSG00000088854","DNAAF9","turquoise","blue",1.04535545109741e-06,1.04535545109741e-06
"475","ENSG00000107281","NPDC1","turquoise","blue",1.04491111556238e-06,-1.04491111556238e-06
"739","ENSG00000122585","NPY","blue","blue",1.03294694235075e-06,-1.03294694235075e-06
"2057","ENSG00000196739","COL27A1","turquoise","blue",1.03036271270381e-06,1.03036271270381e-06
"47","ENSG00000013016","EHD3","turquoise","blue",1.02564445318752e-06,-1.02564445318752e-06
"419","ENSG00000104823","ECH1","turquoise","blue",1.01087725705998e-06,-1.01087725705998e-06
"316","ENSG00000099864","PALM","turquoise","blue",9.8961996290315e-07,-9.8961996290315e-07
