"","Dim.1","Dim.2","Dim.3",""
"ENSG00000186376","0.0804424155896925","0.0865995006034636","0.0335882144990648","ZNF75D"
"ENSG00000168066","0.0415037090814445","-0.158976757582689","0.0434683334080712","SF1"
"ENSG00000111670","0.0836070720503656","0.11070403964535","-0.0689499328475102","GNPTAB"
"ENSG00000100104","-0.0569087580956895","0.0303200597329828","0.0192244623248723","SRRD"
"ENSG00000140374","0.102301323693781","0.0898740519162279","0.0947405960551283","ETFA"
"ENSG00000095261","0.140874072658351","-0.0659922868846122","0.030988560233441","PSMD5"
"ENSG00000125459","0.0794309544107411","0.0918358614776165","0.0661649360379229","MSTO1"
"ENSG00000172057","0.0213750516432497","-0.0560319319259303","0.096478836563574","ORMDL3"
"ENSG00000155592","0.0944947811328351","-0.0442308853327006","0.0840573850881363","ZKSCAN2"
"ENSG00000213619","0.00955637104035126","0.00992079363007911","0.160866895619469","NDUFS3"
"ENSG00000163933","-0.030933093422049","0.0585628290382512","0.0577671691388461","RFT1"
"ENSG00000103066","-0.0662188906252801","0.0150746937348875","0.0823858876929245","PLA2G15"
"ENSG00000061987","0.0209006643507942","0.0957302850809544","-0.12522672810566","MON2"
"ENSG00000114942","0.00416027362807226","0.121624453218938","-0.0884057267547704","EEF1B2"
"ENSG00000138443","-0.1410657967256","-0.0492301370411867","-0.102749643691096","ABI2"
"ENSG00000111481","-0.151546308451477","-0.0714778677073016","-0.0485394315555433","COPZ1"
"ENSG00000185697","-0.00448872485140085","-0.0583914942532671","-0.0283105301387472","MYBL1"
"ENSG00000175029","0.0982895692725463","-0.0519237934884238","-0.111951757671739","CTBP2"
"ENSG00000159256","0.0095680827471276","0.00870180372435193","-0.0984331497637255","MORC3"
"ENSG00000169762","0.0698959864953983","0.0697885219290853","-0.0255286621011187","TAPT1"
"ENSG00000186451","-0.0735967443320236","0.0463110852837917","0.00715298345659999","SPATA12"
"ENSG00000159658","0.0765229536801272","-0.0996800057716341","-0.0544495163583038","EFCAB14"
"ENSG00000151611","-0.0314336632529429","-0.119393955813585","-0.0205086775907078","MMAA"
"ENSG00000183323","0.0405160117730528","-0.0346078567909084","-0.054308357962408","CCDC125"
"ENSG00000185453","0.0271262472799218","0.0214049220086137","0.00399067580701779","ZSWIM9"
"ENSG00000132952","0.0326986890445536","0.12350373803317","-0.0616132336023592","USPL1"
"ENSG00000134049","-0.146283545700891","-0.0244240524687653","0.0138199088138641","IER3IP1"
"ENSG00000227698","0.013984417552202","0.00251420840757253","-0.0334096392425497",NA
"ENSG00000113296","0.0767892229144898","-0.0375122194011638","-0.0531152926520502","THBS4"
"ENSG00000166263","0.158514262333959","-0.00903196252263971","0.00303510114496238","STXBP4"
"ENSG00000177889","-0.100291296129283","-0.114520984403155","0.0729991172580182","UBE2N"
"ENSG00000164253","0.0307101982805321","-0.109625629272312","0.0334600226332015","WDR41"
"ENSG00000148343","0.0393559651612709","-0.0434845415339268","-0.0296334966572195","MIGA2"
"ENSG00000125170","-0.0789476861344961","0.020518250570563","-0.0137919132801613","DOK4"
"ENSG00000259113","-0.00568831538312458","0.0358487682726998","-0.0409201916835809",NA
"ENSG00000116198","0.0882009376903617","0.0472675005036743","-0.0569506850718826","CEP104"
"ENSG00000111271","0.0790269369656304","-0.0598003905994105","0.0396119709624636","ACAD10"
"ENSG00000065491","-0.0958499570331506","0.00667416300301316","0.052057531170872","TBC1D22B"
"ENSG00000224043","0.0478683610805479","0.121456471765896","-0.0417645694053267",NA
"ENSG00000146476","0.0188029596255961","0.0617562467945322","0.120791467152509","ARMT1"
"ENSG00000164118","-0.041326573353235","0.0239141547223968","-0.145352091867143","CEP44"
"ENSG00000167264","0.0779790611685769","0.0426390140412413","-0.0969797373302103","DUS2"
"ENSG00000185252","0.0112455516583568","-0.0818041168905813","-0.126114748115406","ZNF74"
"ENSG00000143228","-0.131108794432061","0.0695673593027852","0.0657812467223594","NUF2"
"ENSG00000189283","0.0272763491866177","-0.0625881786841328","-0.129389925053901","FHIT"
"ENSG00000103064","-0.135207698969765","-0.0330264701952258","0.0326435321691001","SLC7A6"
"ENSG00000171492","-0.101463982108884","-0.0623778335190188","0.0581850197833131","LRRC8D"
"ENSG00000157557","-0.0710765861259228","0.0878604054763628","-0.0699343132349521","ETS2"
"ENSG00000148219","0.0548782414148334","0.0455686010124118","0.0442426291913099","ASTN2"
"ENSG00000174989","-0.00370351781725645","0.10077251804355","-0.0510371801097107","FBXW8"
"ENSG00000100697","0.0297499408454079","0.0289710283287853","0.166999977717659","DICER1"
"ENSG00000112033","0.0195192160203377","0.0206587306684446","0.0261752341922994","PPARD"
"ENSG00000127191","-0.127443340768817","0.0318721211329926","0.0166468980365767","TRAF2"
"ENSG00000182700","0.0442315422389081","0.057007168434468","-0.0513208565488962","IGIP"
"ENSG00000224877","-0.139987532101088","-0.0393513364157604","0.0397111115595869","NDUFAF8"
"ENSG00000106392","0.112774255935186","0.0114238452403883","-0.110012910329433","C1GALT1"
"ENSG00000168214","-0.124299250307528","-0.0526456132531833","-0.111040109407518","RBPJ"
"ENSG00000178188","0.129276006397785","-0.040243105812435","-0.0194564261411144","SH2B1"
"ENSG00000176055","0.136140293029528","0.00136669207263494","0.0432424422377231","MBLAC2"
"ENSG00000078902","-0.0654341123065107","-0.148680698711521","-0.00488958887475778","TOLLIP"
"ENSG00000166197","-0.0496822861702804","0.161542533481915","0.0370567713049144","NOLC1"
"ENSG00000197860","-0.0148842014543049","-0.0774460689533421","-0.00623876017911501","SGTB"
"ENSG00000175324","-0.0584887096097537","0.064324497537247","-0.0243306703320357","LSM1"
"ENSG00000237429","-0.0285152176475469","-0.0213938550521753","-0.0612859944430152",NA
"ENSG00000227057","0.00149736308304384","-0.026560545794777","0.0900139568483451","WDR46"
"ENSG00000164088","-0.0697054745228865","-0.0637051391422198","0.0160619302716692","PPM1M"
"ENSG00000142959","-0.00146217660375428","-0.0709257926855266","-0.0527389988033192","BEST4"
"ENSG00000285909","-0.0332550397387105","-0.139332547848778","0.0181784278247733",NA
"ENSG00000143643","-0.0144691452593132","-0.0182937064680652","-0.0421833277665151","TTC13"
"ENSG00000226842","0.0300293457588579","-0.0943977809789483","-0.0359146086266725",NA
"ENSG00000278520","0.10178774500094","-0.0436661652352655","-0.00305263990216327","MIR7851"
"ENSG00000142002","-0.0178600860940782","-0.0268630994216355","0.0627971595074864","DPP9"
"ENSG00000140153","0.0361212916058176","-0.036187658509445","0.0561301902544562","WDR20"
"ENSG00000278126","0.0788930911229349","-0.0536351888311008","0.0343373514835879",NA
"ENSG00000130520","-0.160131468274292","-0.00740553287879054","-0.0673069424035948","LSM4"
"ENSG00000080845","0.0275219636765928","0.059389086564604","-0.103606264504406","DLGAP4"
"ENSG00000124383","0.113666214256513","0.124970587201196","-0.0344245937958468","MPHOSPH10"
"ENSG00000155100","0.060226800566998","-0.00632836142881075","0.0161621452257207","OTUD6B"
"ENSG00000160908","0.0155026281763489","0.0986928359481478","0.0245800748650509","ZNF394"
"ENSG00000149639","0.0202548358234908","-0.160554526654287","-0.0209565464271028","SOGA1"
"ENSG00000165359","0.0964759704539396","-0.0233933757301783","-0.0289609144921193","INTS6L"
"ENSG00000164867","0.100095658192009","0.0294792563634799","0.00121117421834155","NOS3"
"ENSG00000109118","-0.036891900218693","-0.0261221240394627","-0.124185650522522","PHF12"
"ENSG00000179262","-0.130317537301661","0.00914228383476073","-0.072399483849581","RAD23A"
"ENSG00000116260","0.0183894425027652","-0.0905869740363049","-0.0332013886538528","QSOX1"
"ENSG00000163625","0.0347558851265771","-0.100201295156505","-0.0335713795835513","WDFY3"
"ENSG00000198646","0.121051813998704","0.0595142119624137","0.0903186142125069","NCOA6"
"ENSG00000197496","0.022463498305943","0.0540061362654202","-0.0979565781251023","SLC2A10"
"ENSG00000272578","0.0542016113622746","0.000408915492093677","-0.0424341225061975",NA
"ENSG00000132635","0.156909000079973","0.00604089487516883","-0.0448281592469527","PCED1A"
"ENSG00000124198","-0.0348417065581141","0.102327907913538","-0.0596398210115256","ARFGEF2"
"ENSG00000273247","0.106652106519408","-0.00964164933217931","0.0305169149743676",NA
"ENSG00000170473","-0.0989976881858367","-0.0657468599441348","0.0663345657589347","PYM1"
"ENSG00000166188","0.0696963717146543","0.072147947522276","0.0470821436532471","ZNF319"
"ENSG00000146067","-0.00969858463411688","-0.0891418549668719","-0.135811346773033","FAM193B"
"ENSG00000101407","0.0935902776305262","0.0847710108984069","-0.011512967247832","TTI1"
"ENSG00000273674","0.0680983656316692","0.0669685035489022","-0.101401929675367",NA
"ENSG00000204394","-0.0357554041573861","0.0545311042318898","-0.0358616827055116","VARS1"
"ENSG00000187984","0.0251543281144002","-0.0520385699244006","-0.052510782258221",NA
"ENSG00000269982","0.0520048687817945","0.0382065141121484","0.0319792361970993",NA
"ENSG00000040933","-0.0877224660271018","0.0475899100685103","-0.0988831539200178","INPP4A"
"ENSG00000196437","0.0218339294332078","0.108361692384873","0.0398656474440776","ZNF569"
"ENSG00000182318","0.0645998358836764","-0.000143591576902894","-0.0432717794029758","ZSCAN22"
"ENSG00000275066","0.0495822180362606","-0.0561927011938523","-0.00406651293985646","SYNRG"
"ENSG00000076826","0.0927470638334822","0.0847293634599129","0.00141016351422205","CAMSAP3"
"ENSG00000117245","0.0729812814686781","-0.0211880541888881","-0.00276291050869637","KIF17"
"ENSG00000111880","-0.105196890137434","0.00101422125701351","0.0223955418846924","RNGTT"
"ENSG00000114867","-0.0136222314949193","-0.0538131156954436","0.106833853909756","EIF4G1"
"ENSG00000007376","0.0414263299871765","-0.0416221013977044","0.104723675036867","RPUSD1"
"ENSG00000273218","-0.0786346056540922","-0.0310849837443226","0.0552040327933296",NA
"ENSG00000140262","-0.0458285731091502","0.129641944125463","-0.0852545153426047","TCF12"
"ENSG00000167118","0.111534479584904","-0.0697269760712972","0.0627013347391095","URM1"
"ENSG00000167487","0.0271778200916298","0.0532759791615871","-0.0219894510341276","KLHL26"
"ENSG00000119965","0.068895035164277","0.0595911775255933","-0.0402166471058523","C10orf88"
"ENSG00000115275","-0.109437533014333","-0.0872715395395531","-0.10434934572291","MOGS"
"ENSG00000128833","0.0810640180897251","0.0486891885799807","0.0261283473438144","MYO5C"
"ENSG00000103507","0.0990659382318906","-0.0487532733018387","0.078569955382102","BCKDK"
"ENSG00000157800","0.118180717751653","0.0376012450496975","-0.108180136024225","SLC37A3"
"ENSG00000134146","-0.000476630991048117","0.0593362148196599","-0.126807592280437","DPH6"
"ENSG00000172765","-0.129240154534293","-0.0164552915060102","-0.0816028717952005","TMCC1"
"ENSG00000110060","0.0178152065044257","0.0864508560077673","-0.0720318568182491","PUS3"
"ENSG00000127054","0.154665841271798","-0.0167878282572099","0.00673660691846123","INTS11"
"ENSG00000239523","0.0493037343133351","0.161162117139325","-0.0155213422095138","MYLK-AS1"
"ENSG00000137413","-0.0897589394202247","-0.0515449057684997","-0.103197998500696","TAF8"
"ENSG00000272223","0.0235162910947316","0.0664289023213913","-0.0196861713493215",NA
"ENSG00000163867","0.053179176467408","0.061689094057382","-0.0198409119124616","ZMYM6"
"ENSG00000175216","-0.155427835216502","0.00810150900802538","-0.0129715704360248","CKAP5"
"ENSG00000007080","-0.128033063362726","-0.0312507007940993","-0.00588609018257442","CCDC124"
"ENSG00000173166","-0.0207263060245839","0.0139005719516546","-0.0406413823142383","RAPH1"
"ENSG00000267251","-0.0977615108226748","-0.0253757259416111","-0.0291502163784998",NA
"ENSG00000084112","-0.0261810497188116","-0.0967708199187897","0.0327956970536474","SSH1"
"ENSG00000164506","0.0538839160101964","-0.0088336854932545","-0.0119207685639879","STXBP5"
"ENSG00000126088","0.0925999309507174","0.0836453979287276","0.085073775962492","UROD"
"ENSG00000196411","0.0104301398598535","-0.113591712525111","-0.0717149023840388","EPHB4"
"ENSG00000145685","0.000357109822166385","-0.104246538872836","-0.0341051230487622","LHFPL2"
"ENSG00000048162","0.108115217946933","0.00273176778905525","0.0414445727492338","NOP16"
"ENSG00000168439","-0.0601904702305611","-0.137565063369314","-0.0533490837839685","STIP1"
"ENSG00000275202","0.00145734617338714","-0.0377284319252836","0.112661205714962",NA
"ENSG00000116497","-0.0461449483215861","-0.112025646657026","-0.0437758979433371","S100PBP"
"ENSG00000272455","-0.00505667738383901","0.0382248645591321","-0.0950581244301878",NA
"ENSG00000177200","0.108923236004413","0.00666274395219195","-0.137201736977739","CHD9"
"ENSG00000108587","-0.111193389726467","0.0281149166547137","-0.0791876984671013","GOSR1"
"ENSG00000161204","-0.0199720981068716","-0.0267200933490487","0.0599042079268745","ABCF3"
"ENSG00000166394","0.0771592990802005","0.0704446192800889","0.0994957168696533","CYB5R2"
"ENSG00000166685","-0.0363997931412666","-0.00238287580032831","0.022253435452266","COG1"
"ENSG00000137492","0.0587514673181883","0.0381776611667496","0.139015635858039","THAP12"
"ENSG00000150990","-0.0249011726461086","0.0300314271345751","0.111743478818219","DHX37"
"ENSG00000151849","0.0639845784012647","0.13160728391239","-0.0288360742508911","CENPJ"
"ENSG00000143457","-0.0928085172030323","-0.0839341898092789","-0.0443801097317371","GOLPH3L"
"ENSG00000112584","-0.0140740693361132","-0.0218222636817043","-0.0449966069160943","FAM120B"
"ENSG00000170085","0.061482288017295","0.0842910946143357","0.0570466675372725","SIMC1"
"ENSG00000164168","0.126282018514342","0.0602940830223083","0.0327522679347674","TMEM184C"
"ENSG00000168826","0.0780187288806054","0.0266424188219905","-0.00473042012076306","ZBTB49"
"ENSG00000137822","0.027210590536638","0.0910371138596943","0.00882259046970692","TUBGCP4"
"ENSG00000148426","0.0314198601704452","0.0445310654454063","-0.0890188764603934","PROSER2"
"ENSG00000196549","-0.0810593520323789","-0.0439217323589098","0.00407418656196191","MME"
"ENSG00000076382","-0.121984068048772","0.110985116583857","-0.0437734036145692","SPAG5"
"ENSG00000167378","0.0503938133458962","-0.0602777286440652","0.146020958482581","IRGQ"
"ENSG00000198522","0.0479965771657152","-0.103534139780603","0.0402702241865872","GPN1"
"ENSG00000239305","-0.024843285311273","-0.102681033702038","-0.00767966464729347","RNF103"
"ENSG00000172331","0.0827333810240796","0.0417689853447974","0.0193949071886792","BPGM"
"ENSG00000145715","0.107631472267371","0.0218758642294649","-0.0821623992668886","RASA1"
"ENSG00000143375","-0.0105899776012247","0.0798775403861069","0.0352636248712753","CGN"
"ENSG00000144233","-0.0833606855331325","-0.123832690233475","0.0367265517459744","AMMECR1L"
"ENSG00000169813","0.077727335896346","-0.157977842859135","0.0232365857682473","HNRNPF"
"ENSG00000169714","-0.0871069550725387","-0.00168861946383449","-0.155190021147062","CNBP"
"ENSG00000137040","0.111599578378756","-0.0330283133030991","0.100017122886078","RANBP6"
"ENSG00000071626","-0.109601920586255","-0.108470088507217","-0.0610135412560904","DAZAP1"
"ENSG00000088451","-0.112913561080591","0.0842468232958511","-0.0550083832364112","TGDS"
"ENSG00000048545","-0.109652139748434","0.0928740211344694","0.0311700683905882","GUCA1A"
"ENSG00000139433","-0.0687171565912561","-0.119775555276764","-0.0480710512673765","GLTP"
"ENSG00000156650","0.0561010393968861","-0.145443467136711","0.0643924673314337","KAT6B"
"ENSG00000263731","0.0127654498347987","0.0420369404491512","0.0803453643629225",NA
"ENSG00000007545","0.112583566734974","-0.0617579775460998","-0.0242348448201702","CRAMP1"
"ENSG00000131788","-0.00772160738995072","0.0349180197548653","-0.0658070317076577","PIAS3"
"ENSG00000144712","0.0636330905447858","-0.0405316797391694","0.0355462222460372","CAND2"
"ENSG00000137876","-0.143989314086178","-0.0217151574557508","-0.0529883885793595","RSL24D1"
"ENSG00000126756","-0.0100212004891151","-0.0892153031877318","-0.11887608479495","UXT"
"ENSG00000168237","0.018685589809129","0.0804510746824605","0.034714410636277","GLYCTK"
"ENSG00000164828","-0.030541667268214","0.010868711179901","-0.150237819218766","SUN1"
"ENSG00000214960","0.0487443279404998","0.0163477948955317","0.129673717157011","CRPPA"
"ENSG00000115211","-0.00346752637681698","0.0937890860133799","0.0949337224881787","EIF2B4"
"ENSG00000153048","0.0521705646164699","0.13475758135519","0.0421524899171273","CARHSP1"
"ENSG00000114770","0.137724500034174","0.021857875384497","0.0341661741713924","ABCC5"
"ENSG00000067829","-0.00142707331519914","-0.111736352054993","0.0798312427305942","IDH3G"
"ENSG00000256053","0.011204799798493","0.0785552140711115","-0.0677996173416696","COA8"
"ENSG00000124380","-0.0683895026968443","0.0971307505249504","-0.106617964859095","SNRNP27"
"ENSG00000138430","-0.0300566228276251","0.158423802251049","0.0226137166067253","OLA1"
"ENSG00000137103","0.0710193038356477","-0.107111524375668","-0.078969067093284","TMEM8B"
"ENSG00000009307","6.49177576581298e-05","-0.149681241502111","-0.0980644862506439","CSDE1"
"ENSG00000235109","0.0419828623853431","0.0161805028240313","-0.0781846200723916","ZSCAN31"
"ENSG00000135632","-0.01494761470007","-0.0105227355919629","0.047130568721338","SMYD5"
"ENSG00000104960","-0.0438534971691336","-0.161369434381305","0.0207904417491948","PTOV1"
"ENSG00000096968","0.0945817559958609","-0.0797324405235675","-0.0911398825044224","JAK2"
"ENSG00000136522","0.0128342369964177","0.121649089403343","0.127548411898106","MRPL47"
"ENSG00000115464","-0.0707316859628569","0.076945808916983","-0.0879123363243284","USP34"
"ENSG00000164609","-0.142800139763501","-0.0508209518263278","-0.0424232958147488","SLU7"
"ENSG00000159079","0.11519796740933","0.0168085729911112","0.123277538093277","CFAP298"
"ENSG00000168876","0.0379935242331184","0.114162376732111","-0.00484402929927228","ANKRD49"
"ENSG00000134480","-0.0304844560106927","0.106405893759426","-0.0861720736942709","CCNH"
"ENSG00000176953","0.0821329748487","0.0902727625707389","0.0973279224665599","NFATC2IP"
"ENSG00000203705","0.128018358358534","0.0284313458695369","0.0385645098989","TATDN3"
"ENSG00000205707","0.0534424108747967","-0.0530179781531502","-0.0361810402297482","ETFRF1"
"ENSG00000039523","-0.101466076628257","-0.0271290344361684","-0.0298812633003964","RIPOR1"
"ENSG00000143376","-0.0999505186865541","-0.124400170475242","0.0532211512221436","SNX27"
"ENSG00000176542","0.0546633081245745","-0.13205238324507","0.045040900780649","USF3"
"ENSG00000125375","0.0973126074340649","0.0322339481698954","0.0910216591092922","DMAC2L"
"ENSG00000280219","0.0317321601230918","-0.0881260463823781","0.0200340574694019",NA
"ENSG00000137500","-0.0732136918797231","0.11124576294311","-0.0218059201993478","CCDC90B"
"ENSG00000163141","-0.0713591041542926","-0.0547603037622654","-0.0964681896204279","BNIPL"
"ENSG00000139083","-0.0591732216292686","-0.0206085076445124","0.0755361349752022","ETV6"
"ENSG00000133895","-0.0511733329053403","-0.11560997356226","-0.0645943700643851","MEN1"
"ENSG00000156017","0.0748297352008842","-0.135521896924081","-0.0426488202195823","CARNMT1"
"ENSG00000144048","-0.104112550320961","-0.0652657595766167","0.0254884321062505","DUSP11"
"ENSG00000158161","-0.0973906364670885","-0.0835269535831877","-0.0151372982142718","EYA3"
"ENSG00000172530","0.00715266352237335","0.103413174239908","0.0357326509971229","BANP"
"ENSG00000003509","0.0567631906082709","0.119915860393539","0.008541348772158","NDUFAF7"
"ENSG00000111358","0.126747296544371","0.00244696818666288","0.0797780679227309","GTF2H3"
"ENSG00000131269","0.0233134028398064","0.0287133910851156","-0.142208763265734","ABCB7"
"ENSG00000148143","-0.0374993648801135","-0.107836938254109","0.11254213154877","ZNF462"
"ENSG00000198874","0.0900786073053913","0.120830975755044","0.0416775488282564","TYW1"
"ENSG00000181830","0.0826900405604241","-0.0968173027444759","0.0544770924950368","SLC35C1"
"ENSG00000175221","0.017427211336135","-0.01823444894986","0.073634130080327","MED16"
"ENSG00000136628","-0.0160042845432438","0.161739138084694","0.006375642777522","EPRS1"
"ENSG00000265808","0.0295461919918235","0.0220085835714117","-0.0937668045596042","SEC22B"
"ENSG00000261243","0.0272025573737001","0.0149269935511316","0.00112611194742937",NA
"ENSG00000150316","-0.00223550258820805","0.162112043816852","0.0229822427672026","CWC15"
"ENSG00000173258","-0.121703224524423","-0.0150981599933563","-0.0143312185544291","ZNF483"
"ENSG00000198931","0.103858875869105","0.0411478912489156","-0.0525311705119893","APRT"
"ENSG00000145819","-0.0792023831767932","0.0650491545655098","0.0791017266717578","ARHGAP26"
"ENSG00000143013","-0.131643283702614","-0.0181390853102068","0.0828816695794836","LMO4"
"ENSG00000200257","-0.0491882429630495","0.0438852574795448","-0.0840967294945195","RNU6-97P"
"ENSG00000187866","0.121032046214248","-0.00428428312138992","0.066111469320982","PABIR1"
"ENSG00000182511","0.0498906059305623","0.0493147593162144","-0.0333596750342424","FES"
"ENSG00000146267","-0.000209400556471428","0.113931779363845","0.0865645287736388","FAXC"
"ENSG00000146038","0.0594766305799246","-0.0314437964130715","0.0454983859488349","DCDC2"
"ENSG00000080815","-0.0935809186261465","-0.0552737142101171","-0.0865842817644588","PSEN1"
"ENSG00000174705","0.0106972257902829","-0.0915446627287152","0.0809764445327726","SH3PXD2B"
"ENSG00000166260","-0.0622321193153524","0.0558855023210991","0.0316843814061556","COX11"
"ENSG00000135617","-0.0157772996416888","0.0709458913781659","0.0307714721239236","PRADC1"
"ENSG00000132182","-0.0575105587598218","-0.160616375995766","-0.0201479909333768","NUP210"
"ENSG00000146005","-0.10518942173893","0.0563696758840038","-0.00208393084664396","PSD2"
"ENSG00000149289","-0.0485704186645801","-0.089850646295185","-0.109284352218767","ZC3H12C"
"ENSG00000136870","0.0143038870048626","-0.0659144575605898","0.127245714063628","ZNF189"
"ENSG00000035499","-0.057394713045239","-0.0438432337203113","0.113944417441014","DEPDC1B"
"ENSG00000127511","-0.0362568668838925","-0.0941374512970565","-0.0435594202163418","SIN3B"
"ENSG00000122034","-0.0641563544084076","0.1024833239643","0.113361955032312","GTF3A"
"ENSG00000124574","0.00850526359906984","-0.0822865544673003","0.0242588097714092","ABCC10"
"ENSG00000113240","-0.0729026207658059","0.110172122196797","-0.0217275138989646","CLK4"
"ENSG00000151914","0.150182127490588","-0.0482594871109192","0.0114049851085593","DST"
"ENSG00000135763","0.0306575033649591","-0.0687879458013178","0.109696533494509","URB2"
"ENSG00000101474","0.0370384747706973","-0.147848094887625","-0.0211202235498445","APMAP"
"ENSG00000005436","-0.0958144405254601","-0.103370164962813","-0.0620185679522879","GCFC2"
"ENSG00000001497","0.0715891136170454","0.132408427231157","0.0418180000777696","LAS1L"
"ENSG00000272275","0.0197524124846891","0.0132972603639986","-0.021623672301501",NA
"ENSG00000163605","-0.143343210748368","0.0352567282162795","-0.0836042821517082","PPP4R2"
"ENSG00000155893","0.0261730458821743","0.0724730102085765","0.0463703797273354","PXYLP1"
"ENSG00000157106","-0.0280050572907676","0.153534481883742","-0.0434420557120815","SMG1"
"ENSG00000083290","0.106276843729042","0.0972962883565628","-0.0574464092120195","ULK2"
"ENSG00000214160","-0.0586630666206584","-0.0101145978530196","-0.0251511892491902","ALG3"
"ENSG00000273391","-0.0550861545197193","-0.00593077639223014","-0.0746095302249443",NA
"ENSG00000131374","0.158490884397498","0.00220688711066084","0.00154012377665875","TBC1D5"
"ENSG00000117362","-0.0481812120777495","-0.0866521170238891","-0.0517046233348295","APH1A"
"ENSG00000134440","-0.0968360084953038","0.101952893489752","0.0755338932971383","NARS1"
"ENSG00000131148","-0.0412516911791691","0.0832370156885803","-0.0351968352977007","EMC8"
"ENSG00000107014","0.0190098899601193","0.0148587966421368","-0.00610491521178758","RLN2"
"ENSG00000112029","-0.152850423380059","-0.0416897333403721","-0.00562807846325349","FBXO5"
"ENSG00000163344","0.0620374878222406","-0.0625603454668102","0.102814886883301","PMVK"
"ENSG00000144848","-0.0338382238645899","0.160146337361493","0.0113197058910817","ATG3"
"ENSG00000107263","0.0825912305153154","-0.089350810044259","0.0962382574726141","RAPGEF1"
"ENSG00000123575","0.0237469376513928","-0.141764369243917","-0.00600560763530945","FAM199X"
"ENSG00000065154","-0.0568352732110447","-0.0686501068924359","-0.123860152104487","OAT"
"ENSG00000183814","0.037075523855643","0.0449930316221498","0.0815731330964327","LIN9"
"ENSG00000163637","0.0258328124720751","-0.0330905310935219","0.0593464065269683","PRICKLE2"
"ENSG00000187626","0.084999623326739","0.0590402709000909","0.0261252639932088","ZKSCAN4"
"ENSG00000113719","-0.0934079889198567","-0.0895628720654088","-0.0847741045493398","ERGIC1"
"ENSG00000137996","-0.123134374369841","0.0321018605103633","0.0193018708629462","RTCA"
"ENSG00000089123","0.0907776158677672","-0.0162922083720025","0.0326631599980312","TASP1"
"ENSG00000169756","-0.151017528938141","-0.0206752989753368","0.0190438717170112","LIMS1"
"ENSG00000138688","0.0685156053670118","0.108447007880059","-0.000599129357721934","BLTP1"
"ENSG00000130803","-0.0707024505264052","0.0252023834343414","0.0726650347779627","ZNF317"
"ENSG00000138381","0.129514631228079","0.0036434476104934","0.0979417480496247","ASNSD1"
"ENSG00000167747","0.0387107535456556","0.0128012197469075","0.149451036735029","C19orf48P"
"ENSG00000196821","-0.154040036907587","-0.0570337251289795","0.0063665183037293","ILRUN"
"ENSG00000184428","0.106778063905988","0.020125359127994","-0.0143174027708391","TOP1MT"
"ENSG00000189369","0.0876301070400884","0.0555323144494703","0.0224375119681536","GSPT2"
"ENSG00000112578","-0.0682959226282057","-0.0524612774919826","-0.0875913961886593","BYSL"
"ENSG00000136463","0.00983184722464315","0.0615152646274014","0.0669906072449292","TACO1"
"ENSG00000129187","-0.14031066345696","0.0034618697822353","-0.0347054571200439","DCTD"
"ENSG00000106070","-0.156498445272319","-0.0172055589231999","0.0638326383765035","GRB10"
"ENSG00000128626","-0.110320129752472","-0.0653218840931226","0.00538147639386191","MRPS12"
"ENSG00000165632","0.00706775318350517","0.116361123864315","-0.0432891137403971","TAF3"
"ENSG00000167654","0.00461897758139058","0.0768780820504884","-0.102430889035044","ATCAY"
"ENSG00000171130","0.134445179220439","-0.0548378480781435","0.067346471450736","ATP6V0E2"
"ENSG00000137364","-0.0307334952243789","0.148478615806621","-0.0210673048110253","TPMT"
"ENSG00000108344","0.112145497832998","-0.008640010311493","0.04714527230257","PSMD3"
"ENSG00000111237","0.0515704148331887","0.0106453439096446","0.160363570983029","VPS29"
"ENSG00000069509","-0.0157615904544768","0.0818849605834075","-0.0231501044154177","FUNDC1"
"ENSG00000137815","0.161804110089047","0.0450550539183735","0.0495573280832778","RTF1"
"ENSG00000159596","0.0920041496267131","-0.0214755789903118","0.0188438662913473","TMEM69"
"ENSG00000137571","0.080776535883393","0.0458832767744285","-0.0565457653813903","SLCO5A1"
"ENSG00000238197","0.08174808068527","0.0152464464532201","-0.0521503179594941","PAXBP1-AS1"
"ENSG00000100324","0.116580553041736","0.0561689464873337","-0.0444602415200235","TAB1"
"ENSG00000181666","0.0998821735707739","0.108701824722868","0.00933458360730617","ZNF875"
"ENSG00000101350","0.0470062079903454","-0.0492349127084565","0.129644823607783","KIF3B"
"ENSG00000115525","-0.025128500059266","0.0522078717638446","-0.0047093457316624","ST3GAL5"
"ENSG00000155959","-0.172819267797337","0.010928180256591","-0.0291501296099245","VBP1"
"ENSG00000170677","0.0861515369423","-0.113893821274121","0.0275027131890561","SOCS6"
"ENSG00000162430","-0.0905450668395166","-0.111220381400052","0.00716671258529661","SELENON"
"ENSG00000151176","-0.0459673414590099","-0.0366703313609892","-0.0803941883094999","PLBD2"
"ENSG00000203993","-0.000512129543744641","0.00146547249181076","0.0691842787849151","ARRDC1-AS1"
"ENSG00000150456","0.0641861036543907","0.0963940011906618","-0.0199852992901958","EEF1AKMT1"
"ENSG00000125971","-0.145987853267892","-0.0570200930315565","-0.0168225170117633","DYNLRB1"
"ENSG00000177683","0.0737888551858323","-0.0789615786456919","-0.0141769540242312","THAP5"
"ENSG00000159685","0.0330113047544614","0.111865955895872","0.0224642501061348","CHCHD6"
